Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/distill_videet.py:43: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
  0%|                                                                                                                               | 0/10000 [00:00<?, ?it/s]/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:85: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                              
{'loss': 84.0796, 'grad_norm': 9634.130859375, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 8.199453353881836, 'skipped_batches': 0, 'epoch': 0.0}
{'loss': 13.3607, 'grad_norm': 38.20396423339844, 'learning_rate': 3.15e-05, 'ce_loss': 0.1755174845457077, 'kl_loss': 2.4906866550445557, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 9.3757, 'grad_norm': 23.642736434936523, 'learning_rate': 3.175e-05, 'ce_loss': 0.1795019954442978, 'kl_loss': 2.1671223640441895, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 10.5826, 'grad_norm': 35.003395080566406, 'learning_rate': 3.2000000000000005e-05, 'ce_loss': 0.16936127841472626, 'kl_loss': 1.9939415454864502, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 11.8731, 'grad_norm': 90.63351440429688, 'learning_rate': 3.2250000000000005e-05, 'ce_loss': 0.09870743751525879, 'kl_loss': 1.852231740951538, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 11.6554, 'grad_norm': 25.031091690063477, 'learning_rate': 3.2500000000000004e-05, 'ce_loss': 0.12949001789093018, 'kl_loss': 3.0160515308380127, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 11.6275, 'grad_norm': 22.728116989135742, 'learning_rate': 3.275e-05, 'ce_loss': 0.15502376854419708, 'kl_loss': 4.215458869934082, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 10.7859, 'grad_norm': 20.492029190063477, 'learning_rate': 3.3e-05, 'ce_loss': 0.39409852027893066, 'kl_loss': 3.3528571128845215, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 12.0004, 'grad_norm': 70.32749938964844, 'learning_rate': 3.325e-05, 'ce_loss': 0.17468637228012085, 'kl_loss': 3.9909775257110596, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 12.2569, 'grad_norm': 103.83853912353516, 'learning_rate': 3.35e-05, 'ce_loss': 0.2323940396308899, 'kl_loss': 2.299997568130493, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 11.8497, 'grad_norm': 33.512168884277344, 'learning_rate': 3.375000000000001e-05, 'ce_loss': 0.2785587012767792, 'kl_loss': 2.282686233520508, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 13.0025, 'grad_norm': 50.72350311279297, 'learning_rate': 3.4000000000000007e-05, 'ce_loss': 0.13835817575454712, 'kl_loss': 1.9956836700439453, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 9.5267, 'grad_norm': 16.101810455322266, 'learning_rate': 3.4250000000000006e-05, 'ce_loss': 0.07996281236410141, 'kl_loss': 2.0733749866485596, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 10.4077, 'grad_norm': 20.256650924682617, 'learning_rate': 3.45e-05, 'ce_loss': 0.11158372461795807, 'kl_loss': 2.994832992553711, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 9.6177, 'grad_norm': 326.0550537109375, 'learning_rate': 3.475e-05, 'ce_loss': 0.13089419901371002, 'kl_loss': 1.859909176826477, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 10.2106, 'grad_norm': 33.339752197265625, 'learning_rate': 3.5e-05, 'ce_loss': 0.14148257672786713, 'kl_loss': 1.7374203205108643, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 9.4919, 'grad_norm': 24.126771926879883, 'learning_rate': 3.525e-05, 'ce_loss': 0.13154496252536774, 'kl_loss': 1.9974353313446045, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 10.0951, 'grad_norm': 30.472545623779297, 'learning_rate': 3.55e-05, 'ce_loss': 0.1264541894197464, 'kl_loss': 2.0719335079193115, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 10.7188, 'grad_norm': 20.0565185546875, 'learning_rate': 3.575e-05, 'ce_loss': 0.1206827238202095, 'kl_loss': 2.3166351318359375, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 10.2374, 'grad_norm': 86.8271484375, 'learning_rate': 3.6e-05, 'ce_loss': 0.21146070957183838, 'kl_loss': 2.5835578441619873, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 14.8546, 'grad_norm': 85.8904037475586, 'learning_rate': 3.625e-05, 'ce_loss': 0.1807997077703476, 'kl_loss': 2.660008430480957, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 15.2536, 'grad_norm': 34.4016227722168, 'learning_rate': 3.65e-05, 'ce_loss': 0.15242356061935425, 'kl_loss': 1.9563453197479248, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 8.9164, 'grad_norm': 24.44200897216797, 'learning_rate': 3.675e-05, 'ce_loss': 0.15408557653427124, 'kl_loss': 1.9712885618209839, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 9.673, 'grad_norm': 25.74433135986328, 'learning_rate': 3.7e-05, 'ce_loss': 0.11376841366291046, 'kl_loss': 1.8236918449401855, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 9.4227, 'grad_norm': 19.563182830810547, 'learning_rate': 3.7250000000000004e-05, 'ce_loss': 0.0941556766629219, 'kl_loss': 2.3280704021453857, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 8.6869, 'grad_norm': 19.651634216308594, 'learning_rate': 3.7500000000000003e-05, 'ce_loss': 0.11763312667608261, 'kl_loss': 1.854953646659851, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 10.3042, 'grad_norm': 22.417888641357422, 'learning_rate': 3.775e-05, 'ce_loss': 0.1604004055261612, 'kl_loss': 2.489625930786133, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 11.0359, 'grad_norm': 40.18921661376953, 'learning_rate': 3.8e-05, 'ce_loss': 0.1323588490486145, 'kl_loss': 2.1500418186187744, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.1018, 'grad_norm': 15.455292701721191, 'learning_rate': 3.825e-05, 'ce_loss': 0.0901028960943222, 'kl_loss': 1.8059028387069702, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 12.055, 'grad_norm': 21.486400604248047, 'learning_rate': 3.85e-05, 'ce_loss': 0.18241550028324127, 'kl_loss': 2.6601057052612305, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.9703, 'grad_norm': 26.546558380126953, 'learning_rate': 3.875e-05, 'ce_loss': 0.20304760336875916, 'kl_loss': 2.444934606552124, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 8.678, 'grad_norm': 20.402931213378906, 'learning_rate': 3.9000000000000006e-05, 'ce_loss': 0.12304031848907471, 'kl_loss': 2.2325239181518555, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.5815, 'grad_norm': 24.259057998657227, 'learning_rate': 3.9250000000000005e-05, 'ce_loss': 0.19931438565254211, 'kl_loss': 2.391977310180664, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 10.1514, 'grad_norm': 19.170143127441406, 'learning_rate': 3.9500000000000005e-05, 'ce_loss': 0.08017165213823318, 'kl_loss': 1.648443579673767, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.7721, 'grad_norm': 75.66109466552734, 'learning_rate': 3.9750000000000004e-05, 'ce_loss': 0.08674772083759308, 'kl_loss': 2.1908371448516846, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.452, 'grad_norm': 27.446565628051758, 'learning_rate': 4e-05, 'ce_loss': 0.14990141987800598, 'kl_loss': 2.1431870460510254, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 11.1425, 'grad_norm': 33.93526077270508, 'learning_rate': 4.025e-05, 'ce_loss': 0.12751632928848267, 'kl_loss': 1.4255863428115845, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.5307, 'grad_norm': 26.091934204101562, 'learning_rate': 4.05e-05, 'ce_loss': 0.24373921751976013, 'kl_loss': 2.1074302196502686, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.644, 'grad_norm': 22.09789276123047, 'learning_rate': 4.075e-05, 'ce_loss': 0.15956692397594452, 'kl_loss': 1.9722650051116943, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.9369, 'grad_norm': 23.75371551513672, 'learning_rate': 4.1e-05, 'ce_loss': 0.10435612499713898, 'kl_loss': 1.7434226274490356, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.1793, 'grad_norm': 61.509212493896484, 'learning_rate': 4.125e-05, 'ce_loss': 0.16189339756965637, 'kl_loss': 2.2463090419769287, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 13.1715, 'grad_norm': 19.843250274658203, 'learning_rate': 4.15e-05, 'ce_loss': 0.09363535791635513, 'kl_loss': 2.075829029083252, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 10.1286, 'grad_norm': 17.755916595458984, 'learning_rate': 4.175e-05, 'ce_loss': 0.26782017946243286, 'kl_loss': 1.9595967531204224, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 8.9024, 'grad_norm': 27.532184600830078, 'learning_rate': 4.2e-05, 'ce_loss': 0.09415309131145477, 'kl_loss': 1.4089221954345703, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.1734, 'grad_norm': 25.0621280670166, 'learning_rate': 4.2250000000000004e-05, 'ce_loss': 0.176046222448349, 'kl_loss': 2.148357391357422, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 8.4032, 'grad_norm': 21.5228328704834, 'learning_rate': 4.25e-05, 'ce_loss': 0.1871546506881714, 'kl_loss': 2.0018885135650635, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 8.9766, 'grad_norm': 19.290990829467773, 'learning_rate': 4.275e-05, 'ce_loss': 0.10161329060792923, 'kl_loss': 1.6850910186767578, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 9.4213, 'grad_norm': 25.922836303710938, 'learning_rate': 4.3e-05, 'ce_loss': 0.1133897602558136, 'kl_loss': 2.1029014587402344, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 11.419, 'grad_norm': 25.084644317626953, 'learning_rate': 4.325e-05, 'ce_loss': 0.09879735112190247, 'kl_loss': 1.7605295181274414, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 10.3199, 'grad_norm': 16.509523391723633, 'learning_rate': 4.35e-05, 'ce_loss': 0.08533959090709686, 'kl_loss': 2.747994899749756, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 10.5503, 'grad_norm': 17.047992706298828, 'learning_rate': 4.375e-05, 'ce_loss': 0.14072227478027344, 'kl_loss': 2.555619478225708, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 11.0032, 'grad_norm': 21.705032348632812, 'learning_rate': 4.4000000000000006e-05, 'ce_loss': 0.11744878441095352, 'kl_loss': 1.9765580892562866, 'skipped_batches': 0, 'epoch': 0.02}
