/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/fla/layers/rwkv7.py:143: UserWarning: According to Bo, you are using a potentially buggy FLA implementation of RWKV. If you plan to report any numbers based on this implementation, we strongly recommend cross-checking with the official repo: https://github.com/BlinkDL/RWKV-LM. Bo may disagree with results reported from this version.
  warnings.warn(
/workspace/compute-aware-arch-search/train.py:327: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `CustomTrainer.__init__`. Use `processing_class` instead.
  trainer = CustomTrainer(
                                                                                                                              
{'loss': 105.2947, 'grad_norm': 0.17578125, 'learning_rate': 1.1811023622047245e-05, 'epoch': 0.0}
{'loss': 0.1036, 'grad_norm': 1.4921875, 'learning_rate': 0.000863084525158421, 'epoch': 0.32}
{'loss': 0.0936, 'grad_norm': 2.625, 'learning_rate': 0.0008615080676787764, 'epoch': 0.32}
{'loss': 0.1006, 'grad_norm': 1.9375, 'learning_rate': 0.0008599240439108039, 'epoch': 0.32}
{'loss': 0.0905, 'grad_norm': 2.28125, 'learning_rate': 0.00085833248700779, 'epoch': 0.32}
{'loss': 0.0869, 'grad_norm': 1.8828125, 'learning_rate': 0.0008567334302806882, 'epoch': 0.32}
{'loss': 0.0863, 'grad_norm': 1.2265625, 'learning_rate': 0.0008551269071974215, 'epoch': 0.32}
{'loss': 0.0764, 'grad_norm': 1.65625, 'learning_rate': 0.0008535129513821826, 'epoch': 0.33}
{'loss': 0.0748, 'grad_norm': 1.5234375, 'learning_rate': 0.0008518915966147296, 'epoch': 0.33}
{'loss': 0.0879, 'grad_norm': 1.25, 'learning_rate': 0.0008502628768296788, 'epoch': 0.33}
{'loss': 0.0919, 'grad_norm': 1.5859375, 'learning_rate': 0.0008486268261157952, 'epoch': 0.33}
{'loss': 0.0795, 'grad_norm': 1.109375, 'learning_rate': 0.0008469834787152783, 'epoch': 0.33}
{'loss': 0.0868, 'grad_norm': 1.4453125, 'learning_rate': 0.000845332869023046, 'epoch': 0.33}
{'loss': 0.117, 'grad_norm': 2.5, 'learning_rate': 0.000843675031586014, 'epoch': 0.33}
{'loss': 0.0812, 'grad_norm': 1.2109375, 'learning_rate': 0.0008420100011023738, 'epoch': 0.33}
{'loss': 0.0792, 'grad_norm': 2.0, 'learning_rate': 0.0008403378124208654, 'epoch': 0.34}
{'loss': 141.6078, 'grad_norm': 6.5625, 'learning_rate': 0.0008386585005400487, 'epoch': 0.34}
{'loss': 0.2204, 'grad_norm': 3.0, 'learning_rate': 0.0008369721006075703, 'epoch': 0.34}
{'loss': 0.0994, 'grad_norm': 1.2265625, 'learning_rate': 0.0008352786479194288, 'epoch': 0.34}
{'loss': 0.0812, 'grad_norm': 2.453125, 'learning_rate': 0.0008335781779192347, 'epoch': 0.34}
{'loss': 0.0764, 'grad_norm': 2.890625, 'learning_rate': 0.0008318707261974701, 'epoch': 0.34}
{'loss': 0.1086, 'grad_norm': 3.421875, 'learning_rate': 0.0008301563284907426, 'epoch': 0.34}
{'loss': 0.1012, 'grad_norm': 1.3984375, 'learning_rate': 0.0008284350206810382, 'epoch': 0.34}
{'loss': 0.078, 'grad_norm': 2.28125, 'learning_rate': 0.0008267068387949699, 'epoch': 0.35}
{'loss': 0.0709, 'grad_norm': 1.34375, 'learning_rate': 0.0008249718190030233, 'epoch': 0.35}
{'loss': 0.162, 'grad_norm': 6.0625, 'learning_rate': 0.0008232299976187999, 'epoch': 0.35}
{'loss': 0.2887, 'grad_norm': 6.15625, 'learning_rate': 0.0008214814110982579, 'epoch': 0.35}
{'loss': 0.2118, 'grad_norm': 2.609375, 'learning_rate': 0.0008197260960389474, 'epoch': 0.35}
{'loss': 0.1297, 'grad_norm': 2.09375, 'learning_rate': 0.0008179640891792461, 'epoch': 0.35}
{'loss': 0.0873, 'grad_norm': 1.0, 'learning_rate': 0.0008161954273975894, 'epoch': 0.35}
{'loss': 0.0913, 'grad_norm': 1.7421875, 'learning_rate': 0.0008144201477116988, 'epoch': 0.36}
{'loss': 0.0875, 'grad_norm': 1.2734375, 'learning_rate': 0.0008126382872778073, 'epoch': 0.36}
{'loss': 0.0919, 'grad_norm': 1.265625, 'learning_rate': 0.0008108498833898814, 'epoch': 0.36}
{'loss': 0.0829, 'grad_norm': 1.4921875, 'learning_rate': 0.000809054973478841, 'epoch': 0.36}
{'loss': 0.1009, 'grad_norm': 2.546875, 'learning_rate': 0.0008072535951117754, 'epoch': 0.36}
{'loss': 0.0827, 'grad_norm': 2.359375, 'learning_rate': 0.0008054457859911575, 'epoch': 0.36}
{'loss': 0.0791, 'grad_norm': 1.7890625, 'learning_rate': 0.0008036315839540545, 'epoch': 0.36}
{'loss': 0.0726, 'grad_norm': 2.265625, 'learning_rate': 0.0008018110269713359, 'epoch': 0.36}
{'loss': 0.0768, 'grad_norm': 0.74609375, 'learning_rate': 0.0007999841531468792, 'epoch': 0.37}
{'loss': 0.0855, 'grad_norm': 1.828125, 'learning_rate': 0.0007981510007167718, 'epoch': 0.37}
{'loss': 0.0743, 'grad_norm': 1.5859375, 'learning_rate': 0.0007963116080485109, 'epoch': 0.37}
{'loss': 0.0762, 'grad_norm': 1.921875, 'learning_rate': 0.0007944660136402009, 'epoch': 0.37}
{'loss': 0.1292, 'grad_norm': 1.953125, 'learning_rate': 0.0007926142561197471, 'epoch': 0.37}
{'loss': 0.0823, 'grad_norm': 1.234375, 'learning_rate': 0.0007907563742440477, 'epoch': 0.37}
{'loss': 0.0877, 'grad_norm': 1.796875, 'learning_rate': 0.0007888924068981819, 'epoch': 0.37}
{'loss': 0.0744, 'grad_norm': 2.0, 'learning_rate': 0.0007870223930945972, 'epoch': 0.37}
{'loss': 0.073, 'grad_norm': 1.0546875, 'learning_rate': 0.0007851463719722913, 'epoch': 0.38}
{'loss': 0.0806, 'grad_norm': 1.453125, 'learning_rate': 0.0007832643827959949, 'epoch': 0.38}
{'loss': 0.0768, 'grad_norm': 2.0625, 'learning_rate': 0.0007813764649553478, 'epoch': 0.38}
{'loss': 0.0711, 'grad_norm': 1.2421875, 'learning_rate': 0.0007794826579640762, 'epoch': 0.38}
{'loss': 0.0701, 'grad_norm': 1.421875, 'learning_rate': 0.0007775830014591647, 'epoch': 0.38}
{'loss': 0.0706, 'grad_norm': 1.1796875, 'learning_rate': 0.0007756775352000274, 'epoch': 0.38}
{'loss': 0.0969, 'grad_norm': 2.46875, 'learning_rate': 0.0007737662990676743, 'epoch': 0.38}
{'loss': 0.6075, 'grad_norm': 1.28125, 'learning_rate': 0.0007718493330638788, 'epoch': 0.39}
{'loss': 0.0719, 'grad_norm': 2.828125, 'learning_rate': 0.0007699266773103389, 'epoch': 0.39}
{'loss': 0.0828, 'grad_norm': 1.921875, 'learning_rate': 0.0007679983720478376, 'epoch': 0.39}
{'loss': 0.07, 'grad_norm': 1.1953125, 'learning_rate': 0.0007660644576354014, 'epoch': 0.39}
{'loss': 0.0673, 'grad_norm': 1.2734375, 'learning_rate': 0.0007641249745494547, 'epoch': 0.39}
{'loss': 0.103, 'grad_norm': 2.46875, 'learning_rate': 0.0007621799633829732, 'epoch': 0.39}
{'loss': 0.0837, 'grad_norm': 1.4453125, 'learning_rate': 0.0007602294648446348, 'epoch': 0.39}
{'loss': 0.0703, 'grad_norm': 1.96875, 'learning_rate': 0.0007582735197579657, 'epoch': 0.39}
{'loss': 0.0735, 'grad_norm': 1.8125, 'learning_rate': 0.0007563121690604882, 'epoch': 0.4}
{'loss': 0.0587, 'grad_norm': 1.0546875, 'learning_rate': 0.0007543454538028629, 'epoch': 0.4}
{'loss': 0.0561, 'grad_norm': 1.0625, 'learning_rate': 0.0007523734151480288, 'epoch': 0.4}
{'loss': 0.0724, 'grad_norm': 1.734375, 'learning_rate': 0.0007503960943703432, 'epoch': 0.4}
{'loss': 0.0766, 'grad_norm': 1.5625, 'learning_rate': 0.0007484135328547167, 'epoch': 0.4}
{'loss': 0.0718, 'grad_norm': 1.4765625, 'learning_rate': 0.0007464257720957479, 'epoch': 0.4}
{'loss': 0.0636, 'grad_norm': 1.625, 'learning_rate': 0.0007444328536968537, 'epoch': 0.4}
{'loss': 0.0681, 'grad_norm': 1.5703125, 'learning_rate': 0.0007424348193694004, 'epoch': 0.41}
{'loss': 0.0663, 'grad_norm': 1.3359375, 'learning_rate': 0.0007404317109318284, 'epoch': 0.41}
{'loss': 0.0717, 'grad_norm': 1.75, 'learning_rate': 0.0007384235703087796, 'epoch': 0.41}
{'loss': 0.0688, 'grad_norm': 2.65625, 'learning_rate': 0.0007364104395302168, 'epoch': 0.41}
{'loss': 0.0773, 'grad_norm': 1.3828125, 'learning_rate': 0.0007343923607305472, 'epoch': 0.41}
{'loss': 0.0679, 'grad_norm': 1.8515625, 'learning_rate': 0.0007323693761477382, 'epoch': 0.41}
{'loss': 0.0659, 'grad_norm': 1.0625, 'learning_rate': 0.0007303415281224346, 'epoch': 0.41}
{'loss': 0.0663, 'grad_norm': 1.859375, 'learning_rate': 0.0007283088590970719, 'epoch': 0.41}
{'loss': 0.0657, 'grad_norm': 1.984375, 'learning_rate': 0.0007262714116149878, 'epoch': 0.42}
{'loss': 0.0729, 'grad_norm': 1.421875, 'learning_rate': 0.0007242292283195328, 'epoch': 0.42}
{'loss': 0.0644, 'grad_norm': 1.515625, 'learning_rate': 0.0007221823519531766, 'epoch': 0.42}
{'loss': 0.0594, 'grad_norm': 0.76171875, 'learning_rate': 0.0007201308253566137, 'epoch': 0.42}
{'loss': 0.0676, 'grad_norm': 1.5234375, 'learning_rate': 0.0007180746914678671, 'epoch': 0.42}
{'loss': 0.0678, 'grad_norm': 1.5546875, 'learning_rate': 0.0007160139933213898, 'epoch': 0.42}
{'loss': 0.0637, 'grad_norm': 1.6015625, 'learning_rate': 0.0007139487740471633, 'epoch': 0.42}
{'loss': 0.0657, 'grad_norm': 0.82421875, 'learning_rate': 0.0007118790768697956, 'epoch': 0.42}
{'loss': 0.0777, 'grad_norm': 1.9140625, 'learning_rate': 0.000709804945107616, 'epoch': 0.43}
{'loss': 0.0657, 'grad_norm': 1.265625, 'learning_rate': 0.0007077264221717691, 'epoch': 0.43}
{'loss': 0.0605, 'grad_norm': 1.9375, 'learning_rate': 0.000705643551565306, 'epoch': 0.43}
{'loss': 0.0519, 'grad_norm': 0.6171875, 'learning_rate': 0.0007035563768822726, 'epoch': 0.43}
{'loss': 0.0569, 'grad_norm': 1.1171875, 'learning_rate': 0.0007014649418067994, 'epoch': 0.43}
{'loss': 0.0584, 'grad_norm': 1.0390625, 'learning_rate': 0.0006993692901121857, 'epoch': 0.43}
{'loss': 0.0469, 'grad_norm': 0.7109375, 'learning_rate': 0.0006972694656599834, 'epoch': 0.43}
{'loss': 0.0573, 'grad_norm': 3.390625, 'learning_rate': 0.0006951655123990796, 'epoch': 0.44}
{'loss': 0.1418, 'grad_norm': 2.109375, 'learning_rate': 0.0006930574743647766, 'epoch': 0.44}
{'loss': 0.0615, 'grad_norm': 0.9140625, 'learning_rate': 0.0006909453956778699, 'epoch': 0.44}
{'loss': 0.1252, 'grad_norm': 1.640625, 'learning_rate': 0.0006888293205437253, 'epoch': 0.44}
{'loss': 0.0709, 'grad_norm': 9.875, 'learning_rate': 0.000686709293251353, 'epoch': 0.44}
{'loss': 0.0614, 'grad_norm': 1.15625, 'learning_rate': 0.0006845853581724815, 'epoch': 0.44}
{'loss': 0.0515, 'grad_norm': 0.61328125, 'learning_rate': 0.0006824575597606282, 'epoch': 0.44}
{'loss': 0.0437, 'grad_norm': 0.5, 'learning_rate': 0.0006803259425501693, 'epoch': 0.44}
{'loss': 0.0535, 'grad_norm': 0.765625, 'learning_rate': 0.0006781905511554078, 'epoch': 0.45}
{'loss': 0.0626, 'grad_norm': 2.3125, 'learning_rate': 0.0006760514302696392, 'epoch': 0.45}
{'loss': 0.1081, 'grad_norm': 2.546875, 'learning_rate': 0.0006739086246642169, 'epoch': 0.45}
{'loss': 0.076, 'grad_norm': 0.9375, 'learning_rate': 0.0006717621791876146, 'epoch': 0.45}
{'loss': 0.0759, 'grad_norm': 1.0390625, 'learning_rate': 0.0006696121387644873, 'epoch': 0.45}
{'loss': 0.0469, 'grad_norm': 0.796875, 'learning_rate': 0.0006674585483947324, 'epoch': 0.45}
{'loss': 0.0616, 'grad_norm': 1.6953125, 'learning_rate': 0.000665301453152546, 'epoch': 0.45}
{'loss': 0.0585, 'grad_norm': 1.59375, 'learning_rate': 0.000663140898185481, 'epoch': 0.45}
{'loss': 0.0588, 'grad_norm': 1.7421875, 'learning_rate': 0.0006609769287135013, 'epoch': 0.46}
{'loss': 0.8165, 'grad_norm': 7.71875, 'learning_rate': 0.000658809590028036, 'epoch': 0.46}
{'loss': 0.14, 'grad_norm': 2.75, 'learning_rate': 0.0006566389274910309, 'epoch': 0.46}
{'loss': 0.0838, 'grad_norm': 1.484375, 'learning_rate': 0.0006544649865339995, 'epoch': 0.46}
{'loss': 0.0884, 'grad_norm': 2.046875, 'learning_rate': 0.0006522878126570717, 'epoch': 0.46}
{'loss': 0.063, 'grad_norm': 1.203125, 'learning_rate': 0.0006501074514280419, 'epoch': 0.46}
{'loss': 0.0578, 'grad_norm': 0.73046875, 'learning_rate': 0.0006479239484814154, 'epoch': 0.46}
{'loss': 0.0445, 'grad_norm': 0.98828125, 'learning_rate': 0.000645737349517452, 'epoch': 0.47}
{'loss': 0.0418, 'grad_norm': 0.466796875, 'learning_rate': 0.0006435477003012118, 'epoch': 0.47}
{'loss': 0.0501, 'grad_norm': 2.546875, 'learning_rate': 0.0006413550466615952, 'epoch': 0.47}
{'loss': 0.0445, 'grad_norm': 0.455078125, 'learning_rate': 0.0006391594344903848, 'epoch': 0.47}
{'loss': 0.0447, 'grad_norm': 1.0625, 'learning_rate': 0.0006369609097412845, 'epoch': 0.47}
{'loss': 0.0503, 'grad_norm': 0.90625, 'learning_rate': 0.0006347595184289581, 'epoch': 0.47}
{'loss': 0.0505, 'grad_norm': 1.25, 'learning_rate': 0.0006325553066280659, 'epoch': 0.47}
{'loss': 0.0604, 'grad_norm': 1.9765625, 'learning_rate': 0.0006303483204723001, 'epoch': 0.47}
{'loss': 0.0548, 'grad_norm': 0.90625, 'learning_rate': 0.0006281386061534202, 'epoch': 0.48}
{'loss': 0.0697, 'grad_norm': 2.171875, 'learning_rate': 0.0006259262099202849, 'epoch': 0.48}
{'loss': 0.0962, 'grad_norm': 2.03125, 'learning_rate': 0.0006237111780778853, 'epoch': 0.48}
{'loss': 0.0665, 'grad_norm': 1.0703125, 'learning_rate': 0.0006214935569863753, 'epoch': 0.48}
{'loss': 0.0525, 'grad_norm': 0.72265625, 'learning_rate': 0.0006192733930601005, 'epoch': 0.48}
{'loss': 0.0416, 'grad_norm': 0.373046875, 'learning_rate': 0.0006170507327666285, 'epoch': 0.48}
{'loss': 0.0447, 'grad_norm': 1.28125, 'learning_rate': 0.0006148256226257744, 'epoch': 0.48}
{'loss': 0.05, 'grad_norm': 0.435546875, 'learning_rate': 0.0006125981092086292, 'epoch': 0.48}
{'loss': 0.05, 'grad_norm': 0.79296875, 'learning_rate': 0.0006103682391365828, 'epoch': 0.49}
{'loss': 0.0445, 'grad_norm': 0.55859375, 'learning_rate': 0.0006081360590803502, 'epoch': 0.49}
{'loss': 0.0376, 'grad_norm': 0.19140625, 'learning_rate': 0.0006059016157589935, 'epoch': 0.49}
{'loss': 0.0423, 'grad_norm': 1.6484375, 'learning_rate': 0.0006036649559389445, 'epoch': 0.49}
{'loss': 0.052, 'grad_norm': 1.546875, 'learning_rate': 0.0006014261264330262, 'epoch': 0.49}
{'loss': 0.1134, 'grad_norm': 0.33984375, 'learning_rate': 0.0005991851740994722, 'epoch': 0.49}
{'loss': 0.0398, 'grad_norm': 0.2099609375, 'learning_rate': 0.0005969421458409467, 'epoch': 0.49}
{'loss': 0.037, 'grad_norm': 0.248046875, 'learning_rate': 0.0005946970886035625, 'epoch': 0.5}
{'loss': 0.0414, 'grad_norm': 1.4140625, 'learning_rate': 0.0005924500493758986, 'epoch': 0.5}
{'loss': 0.0439, 'grad_norm': 0.95703125, 'learning_rate': 0.0005902010751880165, 'epoch': 0.5}
{'loss': 0.0837, 'grad_norm': 3.296875, 'learning_rate': 0.0005879502131104759, 'epoch': 0.5}
{'loss': 0.0904, 'grad_norm': 0.9296875, 'learning_rate': 0.0005856975102533504, 'epoch': 0.5}
{'loss': 0.0969, 'grad_norm': 1.484375, 'learning_rate': 0.0005834430137652395, 'epoch': 0.5}
{'loss': 0.0533, 'grad_norm': 0.8125, 'learning_rate': 0.000581186770832284, 'epoch': 0.5}
{'loss': 0.0438, 'grad_norm': 0.74609375, 'learning_rate': 0.000578928828677177, 'epoch': 0.5}
{'loss': 0.0392, 'grad_norm': 0.3125, 'learning_rate': 0.0005766692345581763, 'epoch': 0.51}
{'loss': 0.0385, 'grad_norm': 0.57421875, 'learning_rate': 0.0005744080357681143, 'epoch': 0.51}
{'loss': 0.038, 'grad_norm': 0.212890625, 'learning_rate': 0.0005721452796334096, 'epoch': 0.51}
{'loss': 0.0382, 'grad_norm': 0.361328125, 'learning_rate': 0.0005698810135130752, 'epoch': 0.51}
{'loss': 0.0379, 'grad_norm': 0.2490234375, 'learning_rate': 0.000567615284797728, 'epoch': 0.51}
{'loss': 0.0376, 'grad_norm': 0.158203125, 'learning_rate': 0.0005653481409085966, 'epoch': 0.51}
{'loss': 0.0366, 'grad_norm': 0.2236328125, 'learning_rate': 0.0005630796292965288, 'epoch': 0.51}
{'loss': 0.0366, 'grad_norm': 0.2275390625, 'learning_rate': 0.0005608097974409989, 'epoch': 0.52}
{'loss': 0.0363, 'grad_norm': 0.5859375, 'learning_rate': 0.0005585386928491134, 'epoch': 0.52}
{'loss': 0.038, 'grad_norm': 0.490234375, 'learning_rate': 0.0005562663630546168, 'epoch': 0.52}
{'loss': 0.0396, 'grad_norm': 0.26171875, 'learning_rate': 0.000553992855616897, 'epoch': 0.52}
{'loss': 0.037, 'grad_norm': 0.271484375, 'learning_rate': 0.0005517182181199897, 'epoch': 0.52}
{'loss': 0.0351, 'grad_norm': 0.126953125, 'learning_rate': 0.0005494424981715825, 'epoch': 0.52}
{'loss': 0.0369, 'grad_norm': 0.208984375, 'learning_rate': 0.0005471657434020182, 'epoch': 0.52}
{'loss': 0.0387, 'grad_norm': 0.31640625, 'learning_rate': 0.0005448880014632989, 'epoch': 0.52}
{'loss': 0.037, 'grad_norm': 0.41015625, 'learning_rate': 0.000542609320028087, 'epoch': 0.53}
{'loss': 0.0399, 'grad_norm': 0.92578125, 'learning_rate': 0.0005403297467887094, 'epoch': 0.53}
{'loss': 0.0395, 'grad_norm': 0.46875, 'learning_rate': 0.0005380493294561572, 'epoch': 0.53}
{'loss': 0.0385, 'grad_norm': 0.392578125, 'learning_rate': 0.0005357681157590892, 'epoch': 0.53}
{'loss': 0.0388, 'grad_norm': 0.361328125, 'learning_rate': 0.0005334861534428313, 'epoch': 0.53}
{'loss': 0.0368, 'grad_norm': 0.76171875, 'learning_rate': 0.0005312034902683779, 'epoch': 0.53}
{'loss': 0.0372, 'grad_norm': 0.28125, 'learning_rate': 0.0005289201740113923, 'epoch': 0.53}
{'loss': 0.0366, 'grad_norm': 0.201171875, 'learning_rate': 0.0005266362524612069, 'epoch': 0.53}
{'loss': 0.0369, 'grad_norm': 0.1845703125, 'learning_rate': 0.0005243517734198228, 'epoch': 0.54}
{'loss': 0.0355, 'grad_norm': 0.1669921875, 'learning_rate': 0.0005220667847009083, 'epoch': 0.54}
{'loss': 0.0373, 'grad_norm': 0.515625, 'learning_rate': 0.0005197813341288006, 'epoch': 0.54}
{'loss': 0.0382, 'grad_norm': 0.419921875, 'learning_rate': 0.0005174954695375023, 'epoch': 0.54}
{'loss': 0.0386, 'grad_norm': 0.42578125, 'learning_rate': 0.0005152092387696821, 'epoch': 0.54}
{'loss': 0.0381, 'grad_norm': 0.640625, 'learning_rate': 0.0005129226896756718, 'epoch': 0.54}
{'loss': 0.0376, 'grad_norm': 0.251953125, 'learning_rate': 0.0005106358701124665, 'epoch': 0.54}
{'loss': 0.0375, 'grad_norm': 0.1337890625, 'learning_rate': 0.0005083488279427218, 'epoch': 0.55}
{'loss': 0.0363, 'grad_norm': 0.109375, 'learning_rate': 0.0005060616110337528, 'epoch': 0.55}
{'loss': 0.0372, 'grad_norm': 0.173828125, 'learning_rate': 0.0005037742672565312, 'epoch': 0.55}
{'loss': 0.0381, 'grad_norm': 0.384765625, 'learning_rate': 0.0005014868444846843, 'epoch': 0.55}
{'loss': 0.0375, 'grad_norm': 0.51171875, 'learning_rate': 0.0004991993905934931, 'epoch': 0.55}
{'loss': 141.0035, 'grad_norm': 0.302734375, 'learning_rate': 0.0004969119534588896, 'epoch': 0.55}
{'loss': 0.0363, 'grad_norm': 0.51953125, 'learning_rate': 0.0004946245809564547, 'epoch': 0.55}
{'loss': 0.037, 'grad_norm': 0.330078125, 'learning_rate': 0.0004923373209604178, 'epoch': 0.55}
{'loss': 0.0365, 'grad_norm': 0.1220703125, 'learning_rate': 0.000490050221342652, 'epoch': 0.56}
{'loss': 0.0377, 'grad_norm': 0.1279296875, 'learning_rate': 0.00048776332997167477, 'epoch': 0.56}
{'loss': 0.0366, 'grad_norm': 0.1728515625, 'learning_rate': 0.0004854766947116446, 'epoch': 0.56}
{'loss': 0.0362, 'grad_norm': 0.2099609375, 'learning_rate': 0.00048319036342135983, 'epoch': 0.56}
{'loss': 0.0381, 'grad_norm': 0.193359375, 'learning_rate': 0.00048090438395325666, 'epoch': 0.56}
{'loss': 0.0387, 'grad_norm': 0.9140625, 'learning_rate': 0.0004786188041524078, 'epoch': 0.56}
{'loss': 0.0837, 'grad_norm': 2.5, 'learning_rate': 0.00047633367185552093, 'epoch': 0.56}
{'loss': 0.0494, 'grad_norm': 1.8515625, 'learning_rate': 0.00047404903488993777, 'epoch': 0.56}
{'loss': 0.0496, 'grad_norm': 0.6796875, 'learning_rate': 0.0004717649410726323, 'epoch': 0.57}
{'loss': 0.0407, 'grad_norm': 0.2060546875, 'learning_rate': 0.0004694814382092112, 'epoch': 0.57}
{'loss': 0.0388, 'grad_norm': 0.60546875, 'learning_rate': 0.00046719857409291226, 'epoch': 0.57}
{'loss': 0.0381, 'grad_norm': 0.67578125, 'learning_rate': 0.0004649163965036044, 'epoch': 0.57}
{'loss': 0.0374, 'grad_norm': 0.341796875, 'learning_rate': 0.0004626349532067879, 'epoch': 0.57}
{'loss': 0.0386, 'grad_norm': 0.24609375, 'learning_rate': 0.0004603542919525942, 'epoch': 0.57}
{'loss': 0.0403, 'grad_norm': 0.125, 'learning_rate': 0.0004580744604747869, 'epoch': 0.57}
{'loss': 0.0373, 'grad_norm': 0.1875, 'learning_rate': 0.0004557955064897626, 'epoch': 0.58}
{'loss': 0.037, 'grad_norm': 0.5390625, 'learning_rate': 0.00045351747769555197, 'epoch': 0.58}
{'loss': 0.0363, 'grad_norm': 0.48828125, 'learning_rate': 0.0004512404217708217, 'epoch': 0.58}
{'loss': 0.0375, 'grad_norm': 0.1435546875, 'learning_rate': 0.00044896438637387646, 'epoch': 0.58}
{'loss': 0.0392, 'grad_norm': 1.140625, 'learning_rate': 0.00044668941914166187, 'epoch': 0.58}
{'loss': 0.0358, 'grad_norm': 0.1962890625, 'learning_rate': 0.0004444155676887666, 'epoch': 0.58}
{'loss': 0.0387, 'grad_norm': 0.71484375, 'learning_rate': 0.00044214287960642656, 'epoch': 0.58}
{'loss': 0.0362, 'grad_norm': 0.365234375, 'learning_rate': 0.0004398714024615286, 'epoch': 0.58}
{'loss': 0.0361, 'grad_norm': 0.12255859375, 'learning_rate': 0.00043760118379561466, 'epoch': 0.59}
{'loss': 0.037, 'grad_norm': 0.2109375, 'learning_rate': 0.0004353322711238869, 'epoch': 0.59}
{'loss': 0.0363, 'grad_norm': 0.1396484375, 'learning_rate': 0.0004330647119342139, 'epoch': 0.59}
{'loss': 0.0372, 'grad_norm': 0.2451171875, 'learning_rate': 0.00043079855368613555, 'epoch': 0.59}
{'loss': 0.0368, 'grad_norm': 0.1142578125, 'learning_rate': 0.0004285338438098704, 'epoch': 0.59}
{'loss': 0.0375, 'grad_norm': 0.1904296875, 'learning_rate': 0.0004262706297053233, 'epoch': 0.59}
{'loss': 0.038, 'grad_norm': 0.1494140625, 'learning_rate': 0.00042400895874109235, 'epoch': 0.59}
{'loss': 0.0373, 'grad_norm': 0.0791015625, 'learning_rate': 0.0004217488782534786, 'epoch': 0.6}
{'loss': 0.0373, 'grad_norm': 0.0771484375, 'learning_rate': 0.00041949043554549405, 'epoch': 0.6}
{'loss': 0.0368, 'grad_norm': 0.21484375, 'learning_rate': 0.00041723367788587307, 'epoch': 0.6}
{'loss': 0.0368, 'grad_norm': 0.1455078125, 'learning_rate': 0.0004149786525080819, 'epoch': 0.6}
{'loss': 0.0367, 'grad_norm': 0.302734375, 'learning_rate': 0.00041272540660933037, 'epoch': 0.6}
{'loss': 0.0362, 'grad_norm': 0.3984375, 'learning_rate': 0.0004104739873495847, 'epoch': 0.6}
{'loss': 0.0365, 'grad_norm': 0.1435546875, 'learning_rate': 0.0004082244418505793, 'epoch': 0.6}
{'loss': 0.0359, 'grad_norm': 0.1357421875, 'learning_rate': 0.0004059768171948317, 'epoch': 0.6}
{'loss': 0.0356, 'grad_norm': 0.328125, 'learning_rate': 0.00040373116042465647, 'epoch': 0.61}
{'loss': 0.0368, 'grad_norm': 0.26953125, 'learning_rate': 0.00040148751854118033, 'epoch': 0.61}
{'loss': 0.0362, 'grad_norm': 0.11328125, 'learning_rate': 0.0003992459385033591, 'epoch': 0.61}
{'loss': 0.0361, 'grad_norm': 0.4765625, 'learning_rate': 0.000397006467226995, 'epoch': 0.61}
{'loss': 0.0368, 'grad_norm': 0.486328125, 'learning_rate': 0.0003947691515837537, 'epoch': 0.61}
{'loss': 0.0369, 'grad_norm': 0.240234375, 'learning_rate': 0.0003925340384001842, 'epoch': 0.61}
{'loss': 0.0366, 'grad_norm': 0.1005859375, 'learning_rate': 0.0003903011744567385, 'epoch': 0.61}
{'loss': 0.0373, 'grad_norm': 0.1181640625, 'learning_rate': 0.0003880706064867926, 'epoch': 0.61}
{'loss': 0.0415, 'grad_norm': 0.2294921875, 'learning_rate': 0.00038584238117566797, 'epoch': 0.62}
{'loss': 0.0355, 'grad_norm': 0.09814453125, 'learning_rate': 0.0003836165451596545, 'epoch': 0.62}
{'loss': 0.0363, 'grad_norm': 0.1494140625, 'learning_rate': 0.00038139314502503544, 'epoch': 0.62}
{'loss': 0.0392, 'grad_norm': 0.302734375, 'learning_rate': 0.0003791722273071109, 'epoch': 0.62}
{'loss': 0.0356, 'grad_norm': 0.2431640625, 'learning_rate': 0.0003769538384892245, 'epoch': 0.62}
{'loss': 0.0368, 'grad_norm': 0.12451171875, 'learning_rate': 0.00037473802500179117, 'epoch': 0.62}
{'loss': 0.0371, 'grad_norm': 0.58203125, 'learning_rate': 0.00037252483322132386, 'epoch': 0.62}
{'loss': 0.0382, 'grad_norm': 0.3046875, 'learning_rate': 0.0003703143094694644, 'epoch': 0.63}
{'loss': 0.0372, 'grad_norm': 0.40625, 'learning_rate': 0.00036810650001201307, 'epoch': 0.63}
{'loss': 0.0353, 'grad_norm': 0.109375, 'learning_rate': 0.00036590145105796037, 'epoch': 0.63}
{'loss': 0.0402, 'grad_norm': 0.12060546875, 'learning_rate': 0.0003636992087585201, 'epoch': 0.63}
{'loss': 0.036, 'grad_norm': 0.12890625, 'learning_rate': 0.00036149981920616394, 'epoch': 0.63}
{'loss': 0.0368, 'grad_norm': 0.1484375, 'learning_rate': 0.0003593033284336554, 'epoch': 0.63}
