/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/fla/layers/rwkv7.py:143: UserWarning: According to Bo, you are using a potentially buggy FLA implementation of RWKV. If you plan to report any numbers based on this implementation, we strongly recommend cross-checking with the official repo: https://github.com/BlinkDL/RWKV-LM. Bo may disagree with results reported from this version.
  warnings.warn(
/workspace/compute-aware-arch-search/train.py:264: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `Trainer.__init__`. Use `processing_class` instead.
  trainer = Trainer(
                                                                                                                              
{'loss': 0.066, 'grad_norm': 0.0654296875, 'learning_rate': 1.1811023622047245e-05, 'epoch': 0.0}
{'loss': 0.0134, 'grad_norm': 0.005340576171875, 'learning_rate': 0.0008813999948478715, 'epoch': 0.3}
{'loss': 0.0137, 'grad_norm': 0.004547119140625, 'learning_rate': 0.000879916860456607, 'epoch': 0.3}
{'loss': 0.0135, 'grad_norm': 0.005401611328125, 'learning_rate': 0.0008784257744848279, 'epoch': 0.3}
{'loss': 0.0137, 'grad_norm': 0.004302978515625, 'learning_rate': 0.0008769267681406519, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.0086669921875, 'learning_rate': 0.0008754198727979688, 'epoch': 0.31}
{'loss': 0.0131, 'grad_norm': 0.005279541015625, 'learning_rate': 0.000873905119995783, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.0062255859375, 'learning_rate': 0.0008723825414375544, 'epoch': 0.31}
{'loss': 0.0133, 'grad_norm': 0.005584716796875, 'learning_rate': 0.000870852168990534, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.004669189453125, 'learning_rate': 0.0008693140346850975, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.00543212890625, 'learning_rate': 0.0008677681707140746, 'epoch': 0.31}
{'loss': 0.0135, 'grad_norm': 0.00482177734375, 'learning_rate': 0.0008662146094320749, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.004913330078125, 'learning_rate': 0.0008646533833548119, 'epoch': 0.32}
{'loss': 0.013, 'grad_norm': 0.004150390625, 'learning_rate': 0.000863084525158421, 'epoch': 0.32}
{'loss': 0.0132, 'grad_norm': 0.005157470703125, 'learning_rate': 0.0008615080676787764, 'epoch': 0.32}
{'loss': 0.013, 'grad_norm': 0.00439453125, 'learning_rate': 0.0008599240439108039, 'epoch': 0.32}
{'loss': 0.0128, 'grad_norm': 0.00421142578125, 'learning_rate': 0.00085833248700779, 'epoch': 0.32}
{'loss': 0.0133, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0008567334302806882, 'epoch': 0.32}
{'loss': 0.013, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0008551269071974215, 'epoch': 0.32}
{'loss': 0.0132, 'grad_norm': 0.003753662109375, 'learning_rate': 0.0008535129513821826, 'epoch': 0.33}
{'loss': 0.0131, 'grad_norm': 0.004852294921875, 'learning_rate': 0.0008518915966147296, 'epoch': 0.33}
{'loss': 0.0132, 'grad_norm': 0.00396728515625, 'learning_rate': 0.0008502628768296788, 'epoch': 0.33}
{'loss': 0.0134, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0008486268261157952, 'epoch': 0.33}
{'loss': 0.0131, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0008469834787152783, 'epoch': 0.33}
{'loss': 0.0129, 'grad_norm': 0.00537109375, 'learning_rate': 0.000845332869023046, 'epoch': 0.33}
{'loss': 0.0156, 'grad_norm': 0.004669189453125, 'learning_rate': 0.000843675031586014, 'epoch': 0.33}
{'loss': 0.0144, 'grad_norm': 0.005218505859375, 'learning_rate': 0.0008420100011023738, 'epoch': 0.33}
{'loss': 0.014, 'grad_norm': 0.004791259765625, 'learning_rate': 0.0008403378124208654, 'epoch': 0.34}
{'loss': 0.0134, 'grad_norm': 0.00482177734375, 'learning_rate': 0.0008386585005400487, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.00543212890625, 'learning_rate': 0.0008369721006075703, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0008352786479194288, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0008335781779192347, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.00439453125, 'learning_rate': 0.0008318707261974701, 'epoch': 0.34}
{'loss': 0.0136, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0008301563284907426, 'epoch': 0.34}
{'loss': 0.0134, 'grad_norm': 0.0048828125, 'learning_rate': 0.0008284350206810382, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0008267068387949699, 'epoch': 0.35}
{'loss': 0.0134, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0008249718190030233, 'epoch': 0.35}
{'loss': 0.0134, 'grad_norm': 0.005035400390625, 'learning_rate': 0.0008232299976187999, 'epoch': 0.35}
{'loss': 0.013, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0008214814110982579, 'epoch': 0.35}
{'loss': 0.0134, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0008197260960389474, 'epoch': 0.35}
{'loss': 0.0129, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0008179640891792461, 'epoch': 0.35}
{'loss': 0.013, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0008161954273975894, 'epoch': 0.35}
{'loss': 0.0133, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0008144201477116988, 'epoch': 0.36}
{'loss': 0.0128, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0008126382872778073, 'epoch': 0.36}
{'loss': 0.0127, 'grad_norm': 0.0037078857421875, 'learning_rate': 0.0008108498833898814, 'epoch': 0.36}
{'loss': 0.0136, 'grad_norm': 0.00537109375, 'learning_rate': 0.000809054973478841, 'epoch': 0.36}
{'loss': 0.0131, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0008072535951117754, 'epoch': 0.36}
{'loss': 0.0132, 'grad_norm': 0.004364013671875, 'learning_rate': 0.0008054457859911575, 'epoch': 0.36}
{'loss': 0.0133, 'grad_norm': 0.005584716796875, 'learning_rate': 0.0008036315839540545, 'epoch': 0.36}
{'loss': 0.013, 'grad_norm': 0.00518798828125, 'learning_rate': 0.0008018110269713359, 'epoch': 0.36}
{'loss': 0.0128, 'grad_norm': 0.0054931640625, 'learning_rate': 0.0007999841531468792, 'epoch': 0.37}
{'loss': 0.0128, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0007981510007167718, 'epoch': 0.37}
{'loss': 0.0129, 'grad_norm': 0.003570556640625, 'learning_rate': 0.0007963116080485109, 'epoch': 0.37}
{'loss': 0.0138, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0007944660136402009, 'epoch': 0.37}
{'loss': 0.0137, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0007926142561197471, 'epoch': 0.37}
{'loss': 0.0129, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0007907563742440477, 'epoch': 0.37}
{'loss': 0.013, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0007888924068981819, 'epoch': 0.37}
{'loss': 0.0132, 'grad_norm': 0.005401611328125, 'learning_rate': 0.0007870223930945972, 'epoch': 0.37}
{'loss': 0.0133, 'grad_norm': 0.01116943359375, 'learning_rate': 0.0007851463719722913, 'epoch': 0.38}
{'loss': 0.0134, 'grad_norm': 0.004302978515625, 'learning_rate': 0.0007832643827959949, 'epoch': 0.38}
{'loss': 0.0127, 'grad_norm': 0.006072998046875, 'learning_rate': 0.0007813764649553478, 'epoch': 0.38}
{'loss': 0.0128, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0007794826579640762, 'epoch': 0.38}
{'loss': 0.0129, 'grad_norm': 0.006134033203125, 'learning_rate': 0.0007775830014591647, 'epoch': 0.38}
{'loss': 0.0129, 'grad_norm': 0.005828857421875, 'learning_rate': 0.0007756775352000274, 'epoch': 0.38}
{'loss': 0.0128, 'grad_norm': 0.005401611328125, 'learning_rate': 0.0007737662990676743, 'epoch': 0.38}
{'loss': 0.0131, 'grad_norm': 0.006378173828125, 'learning_rate': 0.0007718493330638788, 'epoch': 0.39}
{'loss': 0.0133, 'grad_norm': 0.003936767578125, 'learning_rate': 0.0007699266773103389, 'epoch': 0.39}
{'loss': 0.0137, 'grad_norm': 0.00604248046875, 'learning_rate': 0.0007679983720478376, 'epoch': 0.39}
{'loss': 0.0135, 'grad_norm': 0.00799560546875, 'learning_rate': 0.0007660644576354014, 'epoch': 0.39}
{'loss': 0.0133, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0007641249745494547, 'epoch': 0.39}
{'loss': 0.0127, 'grad_norm': 0.004608154296875, 'learning_rate': 0.0007621799633829732, 'epoch': 0.39}
{'loss': 0.0132, 'grad_norm': 0.004638671875, 'learning_rate': 0.0007602294648446348, 'epoch': 0.39}
{'loss': 0.0124, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0007582735197579657, 'epoch': 0.39}
{'loss': 0.013, 'grad_norm': 0.005279541015625, 'learning_rate': 0.0007563121690604882, 'epoch': 0.4}
{'loss': 0.0128, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0007543454538028629, 'epoch': 0.4}
{'loss': 0.0127, 'grad_norm': 0.004547119140625, 'learning_rate': 0.0007523734151480288, 'epoch': 0.4}
{'loss': 0.0129, 'grad_norm': 0.005462646484375, 'learning_rate': 0.0007503960943703432, 'epoch': 0.4}
{'loss': 0.013, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0007484135328547167, 'epoch': 0.4}
{'loss': 0.0126, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0007464257720957479, 'epoch': 0.4}
{'loss': 0.0128, 'grad_norm': 0.005279541015625, 'learning_rate': 0.0007444328536968537, 'epoch': 0.4}
{'loss': 0.0128, 'grad_norm': 0.004364013671875, 'learning_rate': 0.0007424348193694004, 'epoch': 0.41}
{'loss': 0.0132, 'grad_norm': 0.005157470703125, 'learning_rate': 0.0007404317109318284, 'epoch': 0.41}
{'loss': 0.0127, 'grad_norm': 0.004608154296875, 'learning_rate': 0.0007384235703087796, 'epoch': 0.41}
{'loss': 0.0128, 'grad_norm': 0.00677490234375, 'learning_rate': 0.0007364104395302168, 'epoch': 0.41}
{'loss': 0.0126, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0007343923607305472, 'epoch': 0.41}
{'loss': 0.0125, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0007323693761477382, 'epoch': 0.41}
{'loss': 0.0125, 'grad_norm': 0.005706787109375, 'learning_rate': 0.0007303415281224346, 'epoch': 0.41}
{'loss': 0.0131, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0007283088590970719, 'epoch': 0.41}
{'loss': 0.0125, 'grad_norm': 0.004364013671875, 'learning_rate': 0.0007262714116149878, 'epoch': 0.42}
{'loss': 0.0125, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0007242292283195328, 'epoch': 0.42}
{'loss': 0.0131, 'grad_norm': 0.011474609375, 'learning_rate': 0.0007221823519531766, 'epoch': 0.42}
{'loss': 0.0131, 'grad_norm': 0.00433349609375, 'learning_rate': 0.0007201308253566137, 'epoch': 0.42}
{'loss': 0.0128, 'grad_norm': 0.005523681640625, 'learning_rate': 0.0007180746914678671, 'epoch': 0.42}
{'loss': 0.0139, 'grad_norm': 0.005279541015625, 'learning_rate': 0.0007160139933213898, 'epoch': 0.42}
{'loss': 0.0131, 'grad_norm': 0.005523681640625, 'learning_rate': 0.0007139487740471633, 'epoch': 0.42}
{'loss': 0.0133, 'grad_norm': 0.006195068359375, 'learning_rate': 0.0007118790768697956, 'epoch': 0.42}
{'loss': 0.0128, 'grad_norm': 0.004791259765625, 'learning_rate': 0.000709804945107616, 'epoch': 0.43}
{'loss': 0.0133, 'grad_norm': 0.005157470703125, 'learning_rate': 0.0007077264221717691, 'epoch': 0.43}
{'loss': 0.0127, 'grad_norm': 0.00408935546875, 'learning_rate': 0.000705643551565306, 'epoch': 0.43}
{'loss': 0.0129, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0007035563768822726, 'epoch': 0.43}
  File "/workspace/compute-aware-arch-search/train.py", line 276, in <module>
    train_result = trainer.train()
                   ^^^^^^^^^^^^^^^
  File "/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/transformers/trainer.py", line 2325, in train
    return inner_training_loop(
           ^^^^^^^^^^^^^^^^^^^^
  File "/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/transformers/trainer.py", line 2679, in _inner_training_loop
    and (torch.isnan(tr_loss_step) or torch.isinf(tr_loss_step))
                                      ^^^^^^^^^^^^^^^^^^^^^^^^^
KeyboardInterrupt
