/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/fla/layers/rwkv7.py:143: UserWarning: According to Bo, you are using a potentially buggy FLA implementation of RWKV. If you plan to report any numbers based on this implementation, we strongly recommend cross-checking with the official repo: https://github.com/BlinkDL/RWKV-LM. Bo may disagree with results reported from this version.
  warnings.warn(
/workspace/compute-aware-arch-search/train.py:327: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `CustomTrainer.__init__`. Use `processing_class` instead.
  trainer = CustomTrainer(
                                                                                                                              
{'loss': 0.066, 'grad_norm': 0.0654296875, 'learning_rate': 1.1811023622047245e-05, 'epoch': 0.0}
{'loss': 0.0134, 'grad_norm': 0.005340576171875, 'learning_rate': 0.0008813999948478715, 'epoch': 0.3}
{'loss': 0.0137, 'grad_norm': 0.004547119140625, 'learning_rate': 0.000879916860456607, 'epoch': 0.3}
{'loss': 0.0135, 'grad_norm': 0.005401611328125, 'learning_rate': 0.0008784257744848279, 'epoch': 0.3}
{'loss': 0.0137, 'grad_norm': 0.004302978515625, 'learning_rate': 0.0008769267681406519, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.0086669921875, 'learning_rate': 0.0008754198727979688, 'epoch': 0.31}
{'loss': 0.0131, 'grad_norm': 0.005279541015625, 'learning_rate': 0.000873905119995783, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.0062255859375, 'learning_rate': 0.0008723825414375544, 'epoch': 0.31}
{'loss': 0.0133, 'grad_norm': 0.005584716796875, 'learning_rate': 0.000870852168990534, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.004669189453125, 'learning_rate': 0.0008693140346850975, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.00543212890625, 'learning_rate': 0.0008677681707140746, 'epoch': 0.31}
{'loss': 0.0135, 'grad_norm': 0.00482177734375, 'learning_rate': 0.0008662146094320749, 'epoch': 0.31}
{'loss': 0.0134, 'grad_norm': 0.004913330078125, 'learning_rate': 0.0008646533833548119, 'epoch': 0.32}
{'loss': 0.013, 'grad_norm': 0.004150390625, 'learning_rate': 0.000863084525158421, 'epoch': 0.32}
{'loss': 0.0132, 'grad_norm': 0.005157470703125, 'learning_rate': 0.0008615080676787764, 'epoch': 0.32}
{'loss': 0.013, 'grad_norm': 0.00439453125, 'learning_rate': 0.0008599240439108039, 'epoch': 0.32}
{'loss': 0.0128, 'grad_norm': 0.00421142578125, 'learning_rate': 0.00085833248700779, 'epoch': 0.32}
{'loss': 0.0133, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0008567334302806882, 'epoch': 0.32}
{'loss': 0.013, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0008551269071974215, 'epoch': 0.32}
{'loss': 0.0132, 'grad_norm': 0.003753662109375, 'learning_rate': 0.0008535129513821826, 'epoch': 0.33}
{'loss': 0.0131, 'grad_norm': 0.004852294921875, 'learning_rate': 0.0008518915966147296, 'epoch': 0.33}
{'loss': 0.0132, 'grad_norm': 0.00396728515625, 'learning_rate': 0.0008502628768296788, 'epoch': 0.33}
{'loss': 0.0134, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0008486268261157952, 'epoch': 0.33}
{'loss': 0.0131, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0008469834787152783, 'epoch': 0.33}
{'loss': 0.0129, 'grad_norm': 0.00537109375, 'learning_rate': 0.000845332869023046, 'epoch': 0.33}
{'loss': 0.0156, 'grad_norm': 0.004669189453125, 'learning_rate': 0.000843675031586014, 'epoch': 0.33}
{'loss': 0.0144, 'grad_norm': 0.005218505859375, 'learning_rate': 0.0008420100011023738, 'epoch': 0.33}
{'loss': 0.014, 'grad_norm': 0.004791259765625, 'learning_rate': 0.0008403378124208654, 'epoch': 0.34}
{'loss': 0.0134, 'grad_norm': 0.00482177734375, 'learning_rate': 0.0008386585005400487, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.00543212890625, 'learning_rate': 0.0008369721006075703, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0008352786479194288, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0008335781779192347, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.00439453125, 'learning_rate': 0.0008318707261974701, 'epoch': 0.34}
{'loss': 0.0136, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0008301563284907426, 'epoch': 0.34}
{'loss': 0.0134, 'grad_norm': 0.0048828125, 'learning_rate': 0.0008284350206810382, 'epoch': 0.34}
{'loss': 0.0131, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0008267068387949699, 'epoch': 0.35}
{'loss': 0.0134, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0008249718190030233, 'epoch': 0.35}
{'loss': 0.0134, 'grad_norm': 0.005035400390625, 'learning_rate': 0.0008232299976187999, 'epoch': 0.35}
{'loss': 0.013, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0008214814110982579, 'epoch': 0.35}
{'loss': 0.0134, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0008197260960389474, 'epoch': 0.35}
{'loss': 0.0129, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0008179640891792461, 'epoch': 0.35}
{'loss': 0.013, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0008161954273975894, 'epoch': 0.35}
{'loss': 0.0133, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0008144201477116988, 'epoch': 0.36}
{'loss': 0.0128, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0008126382872778073, 'epoch': 0.36}
{'loss': 0.0127, 'grad_norm': 0.0037078857421875, 'learning_rate': 0.0008108498833898814, 'epoch': 0.36}
{'loss': 0.0136, 'grad_norm': 0.00537109375, 'learning_rate': 0.000809054973478841, 'epoch': 0.36}
{'loss': 0.0131, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0008072535951117754, 'epoch': 0.36}
{'loss': 0.0132, 'grad_norm': 0.004364013671875, 'learning_rate': 0.0008054457859911575, 'epoch': 0.36}
{'loss': 0.0133, 'grad_norm': 0.005584716796875, 'learning_rate': 0.0008036315839540545, 'epoch': 0.36}
{'loss': 0.013, 'grad_norm': 0.00518798828125, 'learning_rate': 0.0008018110269713359, 'epoch': 0.36}
{'loss': 0.0128, 'grad_norm': 0.0054931640625, 'learning_rate': 0.0007999841531468792, 'epoch': 0.37}
{'loss': 0.0128, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0007981510007167718, 'epoch': 0.37}
{'loss': 0.0129, 'grad_norm': 0.003570556640625, 'learning_rate': 0.0007963116080485109, 'epoch': 0.37}
{'loss': 0.0138, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0007944660136402009, 'epoch': 0.37}
{'loss': 0.0137, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0007926142561197471, 'epoch': 0.37}
{'loss': 0.0129, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0007907563742440477, 'epoch': 0.37}
{'loss': 0.013, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0007888924068981819, 'epoch': 0.37}
{'loss': 0.0132, 'grad_norm': 0.005401611328125, 'learning_rate': 0.0007870223930945972, 'epoch': 0.37}
{'loss': 0.0133, 'grad_norm': 0.01116943359375, 'learning_rate': 0.0007851463719722913, 'epoch': 0.38}
{'loss': 0.0134, 'grad_norm': 0.004302978515625, 'learning_rate': 0.0007832643827959949, 'epoch': 0.38}
{'loss': 0.0127, 'grad_norm': 0.006072998046875, 'learning_rate': 0.0007813764649553478, 'epoch': 0.38}
{'loss': 0.0128, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0007794826579640762, 'epoch': 0.38}
{'loss': 0.0129, 'grad_norm': 0.006134033203125, 'learning_rate': 0.0007775830014591647, 'epoch': 0.38}
{'loss': 0.0129, 'grad_norm': 0.005828857421875, 'learning_rate': 0.0007756775352000274, 'epoch': 0.38}
{'loss': 0.0128, 'grad_norm': 0.005401611328125, 'learning_rate': 0.0007737662990676743, 'epoch': 0.38}
{'loss': 0.0131, 'grad_norm': 0.006378173828125, 'learning_rate': 0.0007718493330638788, 'epoch': 0.39}
{'loss': 0.0133, 'grad_norm': 0.003936767578125, 'learning_rate': 0.0007699266773103389, 'epoch': 0.39}
{'loss': 0.0137, 'grad_norm': 0.00604248046875, 'learning_rate': 0.0007679983720478376, 'epoch': 0.39}
{'loss': 0.0135, 'grad_norm': 0.00799560546875, 'learning_rate': 0.0007660644576354014, 'epoch': 0.39}
{'loss': 0.0133, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0007641249745494547, 'epoch': 0.39}
{'loss': 0.0127, 'grad_norm': 0.004608154296875, 'learning_rate': 0.0007621799633829732, 'epoch': 0.39}
{'loss': 0.0132, 'grad_norm': 0.004638671875, 'learning_rate': 0.0007602294648446348, 'epoch': 0.39}
{'loss': 0.0124, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0007582735197579657, 'epoch': 0.39}
{'loss': 0.013, 'grad_norm': 0.005279541015625, 'learning_rate': 0.0007563121690604882, 'epoch': 0.4}
{'loss': 0.0128, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0007543454538028629, 'epoch': 0.4}
{'loss': 0.0127, 'grad_norm': 0.004547119140625, 'learning_rate': 0.0007523734151480288, 'epoch': 0.4}
{'loss': 0.0129, 'grad_norm': 0.005462646484375, 'learning_rate': 0.0007503960943703432, 'epoch': 0.4}
{'loss': 0.013, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0007484135328547167, 'epoch': 0.4}
{'loss': 0.0126, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0007464257720957479, 'epoch': 0.4}
{'loss': 0.0128, 'grad_norm': 0.005279541015625, 'learning_rate': 0.0007444328536968537, 'epoch': 0.4}
{'loss': 0.0128, 'grad_norm': 0.004364013671875, 'learning_rate': 0.0007424348193694004, 'epoch': 0.41}
{'loss': 0.0132, 'grad_norm': 0.005157470703125, 'learning_rate': 0.0007404317109318284, 'epoch': 0.41}
{'loss': 0.0127, 'grad_norm': 0.004608154296875, 'learning_rate': 0.0007384235703087796, 'epoch': 0.41}
{'loss': 0.0128, 'grad_norm': 0.00677490234375, 'learning_rate': 0.0007364104395302168, 'epoch': 0.41}
{'loss': 0.0126, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0007343923607305472, 'epoch': 0.41}
{'loss': 0.0125, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0007323693761477382, 'epoch': 0.41}
{'loss': 0.0125, 'grad_norm': 0.005706787109375, 'learning_rate': 0.0007303415281224346, 'epoch': 0.41}
{'loss': 0.0131, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0007283088590970719, 'epoch': 0.41}
{'loss': 0.0125, 'grad_norm': 0.004364013671875, 'learning_rate': 0.0007262714116149878, 'epoch': 0.42}
{'loss': 0.0125, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0007242292283195328, 'epoch': 0.42}
{'loss': 0.0131, 'grad_norm': 0.011474609375, 'learning_rate': 0.0007221823519531766, 'epoch': 0.42}
{'loss': 0.0131, 'grad_norm': 0.00433349609375, 'learning_rate': 0.0007201308253566137, 'epoch': 0.42}
{'loss': 0.0128, 'grad_norm': 0.005523681640625, 'learning_rate': 0.0007180746914678671, 'epoch': 0.42}
{'loss': 0.0139, 'grad_norm': 0.005279541015625, 'learning_rate': 0.0007160139933213898, 'epoch': 0.42}
{'loss': 0.0131, 'grad_norm': 0.005523681640625, 'learning_rate': 0.0007139487740471633, 'epoch': 0.42}
{'loss': 0.0133, 'grad_norm': 0.006195068359375, 'learning_rate': 0.0007118790768697956, 'epoch': 0.42}
{'loss': 0.0128, 'grad_norm': 0.004791259765625, 'learning_rate': 0.000709804945107616, 'epoch': 0.43}
{'loss': 0.0133, 'grad_norm': 0.005157470703125, 'learning_rate': 0.0007077264221717691, 'epoch': 0.43}
{'loss': 0.0127, 'grad_norm': 0.00408935546875, 'learning_rate': 0.000705643551565306, 'epoch': 0.43}
{'loss': 0.0129, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0007035563768822726, 'epoch': 0.43}
{'loss': 0.0127, 'grad_norm': 0.004364013671875, 'learning_rate': 0.0007014649418067994, 'epoch': 0.43}
{'loss': 0.0128, 'grad_norm': 0.004974365234375, 'learning_rate': 0.0006993692901121857, 'epoch': 0.43}
{'loss': 0.0128, 'grad_norm': 0.005340576171875, 'learning_rate': 0.0006972694656599834, 'epoch': 0.43}
{'loss': 0.0126, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0006951655123990796, 'epoch': 0.44}
{'loss': 0.0126, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0006930574743647766, 'epoch': 0.44}
{'loss': 0.0129, 'grad_norm': 0.004638671875, 'learning_rate': 0.0006909453956778699, 'epoch': 0.44}
{'loss': 0.0126, 'grad_norm': 0.00421142578125, 'learning_rate': 0.0006888293205437253, 'epoch': 0.44}
{'loss': 0.0129, 'grad_norm': 0.00555419921875, 'learning_rate': 0.000686709293251353, 'epoch': 0.44}
{'loss': 0.013, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0006845853581724815, 'epoch': 0.44}
{'loss': 0.0133, 'grad_norm': 0.005279541015625, 'learning_rate': 0.0006824575597606282, 'epoch': 0.44}
{'loss': 0.013, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0006803259425501693, 'epoch': 0.44}
{'loss': 0.0128, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0006781905511554078, 'epoch': 0.45}
{'loss': 0.0127, 'grad_norm': 0.003692626953125, 'learning_rate': 0.0006760514302696392, 'epoch': 0.45}
{'loss': 0.0127, 'grad_norm': 0.004608154296875, 'learning_rate': 0.0006739086246642169, 'epoch': 0.45}
{'loss': 0.013, 'grad_norm': 0.004974365234375, 'learning_rate': 0.0006717621791876146, 'epoch': 0.45}
{'loss': 0.0126, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0006696121387644873, 'epoch': 0.45}
{'loss': 0.0126, 'grad_norm': 0.0048828125, 'learning_rate': 0.0006674585483947324, 'epoch': 0.45}
{'loss': 0.0126, 'grad_norm': 0.00506591796875, 'learning_rate': 0.000665301453152546, 'epoch': 0.45}
{'loss': 0.0125, 'grad_norm': 0.0037994384765625, 'learning_rate': 0.000663140898185481, 'epoch': 0.45}
{'loss': 0.0132, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0006609769287135013, 'epoch': 0.46}
{'loss': 0.0139, 'grad_norm': 0.00555419921875, 'learning_rate': 0.000658809590028036, 'epoch': 0.46}
{'loss': 0.013, 'grad_norm': 0.00482177734375, 'learning_rate': 0.0006566389274910309, 'epoch': 0.46}
{'loss': 0.0131, 'grad_norm': 0.00445556640625, 'learning_rate': 0.0006544649865339995, 'epoch': 0.46}
{'loss': 0.0133, 'grad_norm': 0.005218505859375, 'learning_rate': 0.0006522878126570717, 'epoch': 0.46}
{'loss': 0.0124, 'grad_norm': 0.0048828125, 'learning_rate': 0.0006501074514280419, 'epoch': 0.46}
{'loss': 0.013, 'grad_norm': 0.005126953125, 'learning_rate': 0.0006479239484814154, 'epoch': 0.46}
{'loss': 0.0127, 'grad_norm': 0.0047607421875, 'learning_rate': 0.000645737349517452, 'epoch': 0.47}
{'loss': 0.0126, 'grad_norm': 0.00433349609375, 'learning_rate': 0.0006435477003012118, 'epoch': 0.47}
{'loss': 0.0131, 'grad_norm': 0.004791259765625, 'learning_rate': 0.0006413550466615952, 'epoch': 0.47}
{'loss': 0.0123, 'grad_norm': 0.004638671875, 'learning_rate': 0.0006391594344903848, 'epoch': 0.47}
{'loss': 0.013, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0006369609097412845, 'epoch': 0.47}
{'loss': 0.0131, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0006347595184289581, 'epoch': 0.47}
{'loss': 0.0122, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0006325553066280659, 'epoch': 0.47}
{'loss': 0.0126, 'grad_norm': 0.00506591796875, 'learning_rate': 0.0006303483204723001, 'epoch': 0.47}
{'loss': 0.0124, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0006281386061534202, 'epoch': 0.48}
{'loss': 0.013, 'grad_norm': 0.00396728515625, 'learning_rate': 0.0006259262099202849, 'epoch': 0.48}
{'loss': 0.0703, 'grad_norm': 0.0048828125, 'learning_rate': 0.0006237111780778853, 'epoch': 0.48}
{'loss': 0.0127, 'grad_norm': 0.004669189453125, 'learning_rate': 0.0006214935569863753, 'epoch': 0.48}
{'loss': 0.0133, 'grad_norm': 0.004730224609375, 'learning_rate': 0.0006192733930601005, 'epoch': 0.48}
{'loss': 0.0124, 'grad_norm': 0.005157470703125, 'learning_rate': 0.0006170507327666285, 'epoch': 0.48}
{'loss': 0.0126, 'grad_norm': 0.00506591796875, 'learning_rate': 0.0006148256226257744, 'epoch': 0.48}
{'loss': 0.0127, 'grad_norm': 0.004638671875, 'learning_rate': 0.0006125981092086292, 'epoch': 0.48}
{'loss': 0.0126, 'grad_norm': 0.00439453125, 'learning_rate': 0.0006103682391365828, 'epoch': 0.49}
{'loss': 0.0125, 'grad_norm': 0.005126953125, 'learning_rate': 0.0006081360590803502, 'epoch': 0.49}
{'loss': 0.0125, 'grad_norm': 0.00457763671875, 'learning_rate': 0.0006059016157589935, 'epoch': 0.49}
{'loss': 0.0129, 'grad_norm': 0.004669189453125, 'learning_rate': 0.0006036649559389445, 'epoch': 0.49}
{'loss': 0.0127, 'grad_norm': 0.005645751953125, 'learning_rate': 0.0006014261264330262, 'epoch': 0.49}
{'loss': 0.0124, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0005991851740994722, 'epoch': 0.49}
{'loss': 0.0128, 'grad_norm': 0.00592041015625, 'learning_rate': 0.0005969421458409467, 'epoch': 0.49}
{'loss': 0.0122, 'grad_norm': 0.005035400390625, 'learning_rate': 0.0005946970886035625, 'epoch': 0.5}
{'loss': 0.0122, 'grad_norm': 0.00439453125, 'learning_rate': 0.0005924500493758986, 'epoch': 0.5}
{'loss': 0.013, 'grad_norm': 0.004791259765625, 'learning_rate': 0.0005902010751880165, 'epoch': 0.5}
{'loss': 0.0131, 'grad_norm': 0.005462646484375, 'learning_rate': 0.0005879502131104759, 'epoch': 0.5}
{'loss': 0.0129, 'grad_norm': 0.004547119140625, 'learning_rate': 0.0005856975102533504, 'epoch': 0.5}
{'loss': 0.0124, 'grad_norm': 0.00531005859375, 'learning_rate': 0.0005834430137652395, 'epoch': 0.5}
{'loss': 0.0125, 'grad_norm': 0.005218505859375, 'learning_rate': 0.000581186770832284, 'epoch': 0.5}
{'loss': 0.0128, 'grad_norm': 0.00482177734375, 'learning_rate': 0.000578928828677177, 'epoch': 0.5}
{'loss': 0.0126, 'grad_norm': 0.004791259765625, 'learning_rate': 0.0005766692345581763, 'epoch': 0.51}
{'loss': 0.0123, 'grad_norm': 0.00390625, 'learning_rate': 0.0005744080357681143, 'epoch': 0.51}
{'loss': 0.0127, 'grad_norm': 0.004852294921875, 'learning_rate': 0.0005721452796334096, 'epoch': 0.51}
{'loss': 0.0125, 'grad_norm': 0.004119873046875, 'learning_rate': 0.0005698810135130752, 'epoch': 0.51}
{'loss': 0.0125, 'grad_norm': 0.003875732421875, 'learning_rate': 0.000567615284797728, 'epoch': 0.51}
{'loss': 0.0126, 'grad_norm': 0.004547119140625, 'learning_rate': 0.0005653481409085966, 'epoch': 0.51}
{'loss': 0.0123, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0005630796292965288, 'epoch': 0.51}
{'loss': 0.0123, 'grad_norm': 0.00518798828125, 'learning_rate': 0.0005608097974409989, 'epoch': 0.52}
{'loss': 0.0122, 'grad_norm': 0.00494384765625, 'learning_rate': 0.0005585386928491134, 'epoch': 0.52}
{'loss': 0.0129, 'grad_norm': 0.003692626953125, 'learning_rate': 0.0005562663630546168, 'epoch': 0.52}
{'loss': 0.0126, 'grad_norm': 0.004425048828125, 'learning_rate': 0.000553992855616897, 'epoch': 0.52}
{'loss': 0.0127, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0005517182181199897, 'epoch': 0.52}
{'loss': 0.0118, 'grad_norm': 0.0045166015625, 'learning_rate': 0.0005494424981715825, 'epoch': 0.52}
{'loss': 0.0123, 'grad_norm': 0.004119873046875, 'learning_rate': 0.0005471657434020182, 'epoch': 0.52}
{'loss': 0.0127, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0005448880014632989, 'epoch': 0.52}
{'loss': 0.0122, 'grad_norm': 0.00421142578125, 'learning_rate': 0.000542609320028087, 'epoch': 0.53}
{'loss': 0.0123, 'grad_norm': 0.004974365234375, 'learning_rate': 0.0005403297467887094, 'epoch': 0.53}
{'loss': 0.0125, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0005380493294561572, 'epoch': 0.53}
{'loss': 0.0124, 'grad_norm': 0.005584716796875, 'learning_rate': 0.0005357681157590892, 'epoch': 0.53}
{'loss': 0.0125, 'grad_norm': 0.005157470703125, 'learning_rate': 0.0005334861534428313, 'epoch': 0.53}
{'loss': 0.012, 'grad_norm': 0.004852294921875, 'learning_rate': 0.0005312034902683779, 'epoch': 0.53}
{'loss': 0.0126, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0005289201740113923, 'epoch': 0.53}
{'loss': 0.0126, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0005266362524612069, 'epoch': 0.53}
{'loss': 0.012, 'grad_norm': 0.004058837890625, 'learning_rate': 0.0005243517734198228, 'epoch': 0.54}
{'loss': 0.012, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0005220667847009083, 'epoch': 0.54}
{'loss': 0.0123, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0005197813341288006, 'epoch': 0.54}
{'loss': 0.0124, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0005174954695375023, 'epoch': 0.54}
{'loss': 0.0123, 'grad_norm': 0.00390625, 'learning_rate': 0.0005152092387696821, 'epoch': 0.54}
{'loss': 0.0122, 'grad_norm': 0.0042724609375, 'learning_rate': 0.0005129226896756718, 'epoch': 0.54}
{'loss': 0.0124, 'grad_norm': 0.00439453125, 'learning_rate': 0.0005106358701124665, 'epoch': 0.54}
{'loss': 0.0128, 'grad_norm': 0.004852294921875, 'learning_rate': 0.0005083488279427218, 'epoch': 0.55}
{'loss': 0.0124, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0005060616110337528, 'epoch': 0.55}
{'loss': 0.0126, 'grad_norm': 0.004119873046875, 'learning_rate': 0.0005037742672565312, 'epoch': 0.55}
{'loss': 0.0123, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0005014868444846843, 'epoch': 0.55}
{'loss': 0.0125, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0004991993905934931, 'epoch': 0.55}
{'loss': 0.0122, 'grad_norm': 0.004852294921875, 'learning_rate': 0.0004969119534588896, 'epoch': 0.55}
{'loss': 0.0122, 'grad_norm': 0.004425048828125, 'learning_rate': 0.0004946245809564547, 'epoch': 0.55}
{'loss': 0.0125, 'grad_norm': 0.00439453125, 'learning_rate': 0.0004923373209604178, 'epoch': 0.55}
{'loss': 0.0124, 'grad_norm': 0.004791259765625, 'learning_rate': 0.000490050221342652, 'epoch': 0.56}
{'loss': 0.0123, 'grad_norm': 0.005462646484375, 'learning_rate': 0.00048776332997167477, 'epoch': 0.56}
{'loss': 0.0124, 'grad_norm': 0.004608154296875, 'learning_rate': 0.0004854766947116446, 'epoch': 0.56}
{'loss': 0.0122, 'grad_norm': 0.0038909912109375, 'learning_rate': 0.00048319036342135983, 'epoch': 0.56}
{'loss': 0.0126, 'grad_norm': 0.004180908203125, 'learning_rate': 0.00048090438395325666, 'epoch': 0.56}
{'loss': 0.0129, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0004786188041524078, 'epoch': 0.56}
{'loss': 0.0122, 'grad_norm': 0.004302978515625, 'learning_rate': 0.00047633367185552093, 'epoch': 0.56}
{'loss': 0.0124, 'grad_norm': 0.0036468505859375, 'learning_rate': 0.00047404903488993777, 'epoch': 0.56}
{'loss': 0.0124, 'grad_norm': 0.004791259765625, 'learning_rate': 0.0004717649410726323, 'epoch': 0.57}
{'loss': 0.0127, 'grad_norm': 0.0038604736328125, 'learning_rate': 0.0004694814382092112, 'epoch': 0.57}
{'loss': 0.0127, 'grad_norm': 0.0038909912109375, 'learning_rate': 0.00046719857409291226, 'epoch': 0.57}
{'loss': 0.0124, 'grad_norm': 0.004608154296875, 'learning_rate': 0.0004649163965036044, 'epoch': 0.57}
{'loss': 0.0122, 'grad_norm': 0.00567626953125, 'learning_rate': 0.0004626349532067879, 'epoch': 0.57}
{'loss': 0.0125, 'grad_norm': 0.004608154296875, 'learning_rate': 0.0004603542919525942, 'epoch': 0.57}
{'loss': 0.0125, 'grad_norm': 0.004547119140625, 'learning_rate': 0.0004580744604747869, 'epoch': 0.57}
{'loss': 0.0128, 'grad_norm': 0.003814697265625, 'learning_rate': 0.0004557955064897626, 'epoch': 0.58}
{'loss': 0.0126, 'grad_norm': 0.004638671875, 'learning_rate': 0.00045351747769555197, 'epoch': 0.58}
{'loss': 0.0123, 'grad_norm': 0.00384521484375, 'learning_rate': 0.0004512404217708217, 'epoch': 0.58}
{'loss': 0.0131, 'grad_norm': 0.005035400390625, 'learning_rate': 0.00044896438637387646, 'epoch': 0.58}
{'loss': 0.0124, 'grad_norm': 0.00482177734375, 'learning_rate': 0.00044668941914166187, 'epoch': 0.58}
{'loss': 0.0122, 'grad_norm': 0.004180908203125, 'learning_rate': 0.0004444155676887666, 'epoch': 0.58}
{'loss': 0.013, 'grad_norm': 0.00537109375, 'learning_rate': 0.00044214287960642656, 'epoch': 0.58}
{'loss': 0.012, 'grad_norm': 0.0037689208984375, 'learning_rate': 0.0004398714024615286, 'epoch': 0.58}
{'loss': 0.0124, 'grad_norm': 0.004302978515625, 'learning_rate': 0.00043760118379561466, 'epoch': 0.59}
{'loss': 0.0122, 'grad_norm': 0.0037689208984375, 'learning_rate': 0.0004353322711238869, 'epoch': 0.59}
{'loss': 0.0128, 'grad_norm': 0.0047607421875, 'learning_rate': 0.0004330647119342139, 'epoch': 0.59}
{'loss': 0.0127, 'grad_norm': 0.004486083984375, 'learning_rate': 0.00043079855368613555, 'epoch': 0.59}
{'loss': 0.0124, 'grad_norm': 0.004241943359375, 'learning_rate': 0.0004285338438098704, 'epoch': 0.59}
{'loss': 0.0127, 'grad_norm': 0.0050048828125, 'learning_rate': 0.0004262706297053233, 'epoch': 0.59}
{'loss': 0.0133, 'grad_norm': 0.00494384765625, 'learning_rate': 0.00042400895874109235, 'epoch': 0.59}
{'loss': 0.0128, 'grad_norm': 0.00469970703125, 'learning_rate': 0.0004217488782534786, 'epoch': 0.6}
{'loss': 0.0125, 'grad_norm': 0.0047607421875, 'learning_rate': 0.00041949043554549405, 'epoch': 0.6}
{'loss': 0.0125, 'grad_norm': 0.004302978515625, 'learning_rate': 0.00041723367788587307, 'epoch': 0.6}
{'loss': 0.0125, 'grad_norm': 0.00421142578125, 'learning_rate': 0.0004149786525080819, 'epoch': 0.6}
{'loss': 0.0122, 'grad_norm': 0.004241943359375, 'learning_rate': 0.00041272540660933037, 'epoch': 0.6}
{'loss': 0.0122, 'grad_norm': 0.0040283203125, 'learning_rate': 0.0004104739873495847, 'epoch': 0.6}
{'loss': 0.0127, 'grad_norm': 0.004486083984375, 'learning_rate': 0.0004082244418505793, 'epoch': 0.6}
{'loss': 0.0123, 'grad_norm': 0.004302978515625, 'learning_rate': 0.0004059768171948317, 'epoch': 0.6}
