Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/training/distill_kl_trick.py:50: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
                                                                                                                                 
{'loss': 52.7766, 'grad_norm': 6721.83740234375, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 0.2759663164615631, 'skipped_batches': 0, 'epoch': 0.0}
{'loss': 1.0372, 'grad_norm': 17.01123809814453, 'learning_rate': 3.175e-05, 'ce_loss': 0.06788016110658646, 'kl_loss': 0.1280396282672882, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.2465, 'grad_norm': 21.80268669128418, 'learning_rate': 3.2000000000000005e-05, 'ce_loss': 0.04371562600135803, 'kl_loss': 0.1138724833726883, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.6342, 'grad_norm': 11.663278579711914, 'learning_rate': 3.2250000000000005e-05, 'ce_loss': 0.04654118791222572, 'kl_loss': 0.0926576554775238, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.2411, 'grad_norm': 47.163124084472656, 'learning_rate': 3.2500000000000004e-05, 'ce_loss': 0.08005637675523758, 'kl_loss': 0.2591691315174103, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.3969, 'grad_norm': 8.552657127380371, 'learning_rate': 3.275e-05, 'ce_loss': 0.02590532787144184, 'kl_loss': 0.6206427812576294, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.4284, 'grad_norm': 19.28192138671875, 'learning_rate': 3.3e-05, 'ce_loss': 0.20720471441745758, 'kl_loss': 0.5449839234352112, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.67, 'grad_norm': 25.85939598083496, 'learning_rate': 3.325e-05, 'ce_loss': 0.07070882618427277, 'kl_loss': 0.8399447202682495, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.7458, 'grad_norm': 13.118668556213379, 'learning_rate': 3.35e-05, 'ce_loss': 0.13939300179481506, 'kl_loss': 0.22398056089878082, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.6773, 'grad_norm': 11.015783309936523, 'learning_rate': 3.375000000000001e-05, 'ce_loss': 0.09642679989337921, 'kl_loss': 0.12851306796073914, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.8975, 'grad_norm': 12.215642929077148, 'learning_rate': 3.4000000000000007e-05, 'ce_loss': 0.08920611441135406, 'kl_loss': 0.11975181102752686, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 0.92, 'grad_norm': 8.891196250915527, 'learning_rate': 3.4250000000000006e-05, 'ce_loss': 0.02467959001660347, 'kl_loss': 0.15215258300304413, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.1532, 'grad_norm': 9.822314262390137, 'learning_rate': 3.45e-05, 'ce_loss': 0.04547871649265289, 'kl_loss': 0.2937029004096985, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 0.9485, 'grad_norm': 12.731241226196289, 'learning_rate': 3.475e-05, 'ce_loss': 0.02985633909702301, 'kl_loss': 0.12489989399909973, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.1356, 'grad_norm': 8.601358413696289, 'learning_rate': 3.5e-05, 'ce_loss': 0.030031371861696243, 'kl_loss': 0.08388804644346237, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 0.9624, 'grad_norm': 70.74762725830078, 'learning_rate': 3.525e-05, 'ce_loss': 0.028499681502580643, 'kl_loss': 0.14719335734844208, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.1239, 'grad_norm': 9.290491104125977, 'learning_rate': 3.55e-05, 'ce_loss': 0.0600709393620491, 'kl_loss': 0.16344313323497772, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.2814, 'grad_norm': 131.5455780029297, 'learning_rate': 3.575e-05, 'ce_loss': 0.046956609934568405, 'kl_loss': 0.18717584013938904, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.2696, 'grad_norm': 120.3040542602539, 'learning_rate': 3.6e-05, 'ce_loss': 0.038388822227716446, 'kl_loss': 0.20620156824588776, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 3.2013, 'grad_norm': 26.066387176513672, 'learning_rate': 3.625e-05, 'ce_loss': 0.051421407610177994, 'kl_loss': 0.2911456525325775, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 2.6238, 'grad_norm': 13.647027015686035, 'learning_rate': 3.65e-05, 'ce_loss': 0.021644800901412964, 'kl_loss': 0.12567172944545746, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 0.8509, 'grad_norm': 8.034214973449707, 'learning_rate': 3.675e-05, 'ce_loss': 0.038817860186100006, 'kl_loss': 0.1100485548377037, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.126, 'grad_norm': 16.564002990722656, 'learning_rate': 3.7e-05, 'ce_loss': 0.06466100364923477, 'kl_loss': 0.0999203696846962, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 1.0827, 'grad_norm': 7.938837051391602, 'learning_rate': 3.7250000000000004e-05, 'ce_loss': 0.044320136308670044, 'kl_loss': 0.1591552346944809, 'skipped_batches': 0, 'epoch': 0.01}
{'loss': 0.7833, 'grad_norm': 12.468428611755371, 'learning_rate': 3.7500000000000003e-05, 'ce_loss': 0.026728583499789238, 'kl_loss': 0.09562201797962189, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 1.2655, 'grad_norm': 13.996170043945312, 'learning_rate': 3.775e-05, 'ce_loss': 0.07383810728788376, 'kl_loss': 0.3547825515270233, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 1.7288, 'grad_norm': 53.528221130371094, 'learning_rate': 3.8e-05, 'ce_loss': 0.04067099466919899, 'kl_loss': 0.1456044614315033, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 0.9318, 'grad_norm': 17.28156280517578, 'learning_rate': 3.825e-05, 'ce_loss': 0.023912232369184494, 'kl_loss': 0.12763556838035583, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 1.7713, 'grad_norm': 8.860333442687988, 'learning_rate': 3.85e-05, 'ce_loss': 0.08624743670225143, 'kl_loss': 0.5330454707145691, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 1.0193, 'grad_norm': 29.065595626831055, 'learning_rate': 3.875e-05, 'ce_loss': 0.046644024550914764, 'kl_loss': 0.185014545917511, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 0.9344, 'grad_norm': 23.071582794189453, 'learning_rate': 3.9000000000000006e-05, 'ce_loss': 0.07790765166282654, 'kl_loss': 0.14811943471431732, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 1.1336, 'grad_norm': 11.039690017700195, 'learning_rate': 3.9250000000000005e-05, 'ce_loss': 0.12091396749019623, 'kl_loss': 0.1819126307964325, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 1.2055, 'grad_norm': 10.400102615356445, 'learning_rate': 3.9500000000000005e-05, 'ce_loss': 0.039477087557315826, 'kl_loss': 0.08262717723846436, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 1.1797, 'grad_norm': 21.679948806762695, 'learning_rate': 3.9750000000000004e-05, 'ce_loss': 0.052908532321453094, 'kl_loss': 0.1620924323797226, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 0.9063, 'grad_norm': 64.18145751953125, 'learning_rate': 4e-05, 'ce_loss': 0.04653429985046387, 'kl_loss': 0.1809334009885788, 'skipped_batches': 0, 'epoch': 0.02}
{'loss': 1.3209, 'grad_norm': 38.637489318847656, 'learning_rate': 4.025e-05, 'ce_loss': 0.057191308587789536, 'kl_loss': 0.08786104619503021, 'skipped_batches': 0, 'epoch': 0.02}
