Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/distill_videet.py:43: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
  0%|                                                              | 0/10000 [00:00<?, ?it/s]/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:85: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                             
{'loss': 84.0796, 'grad_norm': 9633.8232421875, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 8.199453353881836, 'skipped_batches': 0, 'epoch': 0.0}
{'loss': 7.5009, 'grad_norm': 12.148910522460938, 'learning_rate': 4.9976244365637714e-05, 'ce_loss': 0.07976467907428741, 'kl_loss': 1.7873576879501343, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 8.1863, 'grad_norm': 9.887748718261719, 'learning_rate': 4.997589379006768e-05, 'ce_loss': 0.09346774965524673, 'kl_loss': 1.8044626712799072, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 9.9163, 'grad_norm': 17.439905166625977, 'learning_rate': 4.9975540647835964e-05, 'ce_loss': 0.16304372251033783, 'kl_loss': 2.4720687866210938, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 8.0996, 'grad_norm': 13.864714622497559, 'learning_rate': 4.997518493897884e-05, 'ce_loss': 0.0920596793293953, 'kl_loss': 1.7250937223434448, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 7.4287, 'grad_norm': 19.924192428588867, 'learning_rate': 4.997482666353287e-05, 'ce_loss': 0.08129669725894928, 'kl_loss': 1.4603195190429688, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 9.1009, 'grad_norm': 15.270444869995117, 'learning_rate': 4.997446582153487e-05, 'ce_loss': 0.07743474841117859, 'kl_loss': 1.6126830577850342, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 7.8437, 'grad_norm': 19.990642547607422, 'learning_rate': 4.997410241302191e-05, 'ce_loss': 0.11269679665565491, 'kl_loss': 1.81967294216156, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 7.3356, 'grad_norm': 34.41779708862305, 'learning_rate': 4.9973736438031356e-05, 'ce_loss': 0.19117426872253418, 'kl_loss': 2.3297786712646484, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 9.173, 'grad_norm': 20.291820526123047, 'learning_rate': 4.997336789660081e-05, 'ce_loss': 0.08782678097486496, 'kl_loss': 2.1980371475219727, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 8.0282, 'grad_norm': 18.175928115844727, 'learning_rate': 4.997299678876813e-05, 'ce_loss': 0.16367170214653015, 'kl_loss': 2.2384345531463623, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 12.4162, 'grad_norm': 1169.919189453125, 'learning_rate': 4.9972623114571485e-05, 'ce_loss': 0.15969732403755188, 'kl_loss': 3.039731502532959, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 9.1655, 'grad_norm': 115.37003326416016, 'learning_rate': 4.9972246874049254e-05, 'ce_loss': 0.047078922390937805, 'kl_loss': 1.2609777450561523, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 8.963, 'grad_norm': 11.304900169372559, 'learning_rate': 4.99718680672401e-05, 'ce_loss': 0.09853941202163696, 'kl_loss': 1.4318174123764038, 'skipped_batches': 0, 'epoch': 0.03}
{'loss': 8.1127, 'grad_norm': 11.87718677520752, 'learning_rate': 4.997148669418296e-05, 'ce_loss': 0.12596477568149567, 'kl_loss': 1.832862138748169, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.3205, 'grad_norm': 11.901388168334961, 'learning_rate': 4.997110275491702e-05, 'ce_loss': 0.16927506029605865, 'kl_loss': 1.8382787704467773, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.3003, 'grad_norm': 11.746685981750488, 'learning_rate': 4.997071624948174e-05, 'ce_loss': 0.07813343405723572, 'kl_loss': 1.722706913948059, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.1885, 'grad_norm': 12.850584030151367, 'learning_rate': 4.9970327177916843e-05, 'ce_loss': 0.0910814106464386, 'kl_loss': 3.2967159748077393, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 6.8165, 'grad_norm': 8.667656898498535, 'learning_rate': 4.99699355402623e-05, 'ce_loss': 0.08457165956497192, 'kl_loss': 1.2605050802230835, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.5542, 'grad_norm': 15.897246360778809, 'learning_rate': 4.996954133655838e-05, 'ce_loss': 0.0898318812251091, 'kl_loss': 1.8850278854370117, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.0152, 'grad_norm': 14.676889419555664, 'learning_rate': 4.996914456684556e-05, 'ce_loss': 0.2731378376483917, 'kl_loss': 2.80183744430542, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.3291, 'grad_norm': 12.576828002929688, 'learning_rate': 4.996874523116464e-05, 'ce_loss': 0.13968928158283234, 'kl_loss': 2.19320011138916, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.8074, 'grad_norm': 11.46622085571289, 'learning_rate': 4.996834332955665e-05, 'ce_loss': 0.1335495114326477, 'kl_loss': 2.3881821632385254, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.5811, 'grad_norm': 10.067784309387207, 'learning_rate': 4.99679388620629e-05, 'ce_loss': 0.11100580543279648, 'kl_loss': 1.322055459022522, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.7851, 'grad_norm': 24.990766525268555, 'learning_rate': 4.9967531828724944e-05, 'ce_loss': 0.11494046449661255, 'kl_loss': 2.1621041297912598, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.5103, 'grad_norm': 10.091656684875488, 'learning_rate': 4.996712222958461e-05, 'ce_loss': 0.0741041898727417, 'kl_loss': 1.979966640472412, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.7845, 'grad_norm': 260.23773193359375, 'learning_rate': 4.9966710064683994e-05, 'ce_loss': 0.09156537055969238, 'kl_loss': 2.0913937091827393, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.6956, 'grad_norm': 35.99605178833008, 'learning_rate': 4.996629533406547e-05, 'ce_loss': 0.12471194565296173, 'kl_loss': 2.122314214706421, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.22, 'grad_norm': 21.790884017944336, 'learning_rate': 4.996587803777163e-05, 'ce_loss': 0.08205798268318176, 'kl_loss': 1.558377742767334, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.2726, 'grad_norm': 13.075604438781738, 'learning_rate': 4.996545817584537e-05, 'ce_loss': 0.07026483118534088, 'kl_loss': 1.8555164337158203, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.4654, 'grad_norm': 34.4167594909668, 'learning_rate': 4.9965035748329834e-05, 'ce_loss': 0.08021208643913269, 'kl_loss': 1.425243854522705, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.3105, 'grad_norm': 36.08234405517578, 'learning_rate': 4.996461075526844e-05, 'ce_loss': 0.06514890491962433, 'kl_loss': 1.6460859775543213, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.9402, 'grad_norm': 14.223533630371094, 'learning_rate': 4.9964183196704854e-05, 'ce_loss': 0.09032685309648514, 'kl_loss': 2.9412829875946045, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.9419, 'grad_norm': 123.18302917480469, 'learning_rate': 4.9963753072683025e-05, 'ce_loss': 0.08452002704143524, 'kl_loss': 1.6642024517059326, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 10.0073, 'grad_norm': 132.04312133789062, 'learning_rate': 4.996332038324715e-05, 'ce_loss': 0.083342045545578, 'kl_loss': 1.6727511882781982, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.476, 'grad_norm': 15.4581880569458, 'learning_rate': 4.9962885128441685e-05, 'ce_loss': 0.08896612375974655, 'kl_loss': 1.8973692655563354, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.4472, 'grad_norm': 49.96696472167969, 'learning_rate': 4.9962447308311377e-05, 'ce_loss': 0.11023565381765366, 'kl_loss': 1.6003113985061646, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.3192, 'grad_norm': 16.577245712280273, 'learning_rate': 4.9962006922901204e-05, 'ce_loss': 0.09616530686616898, 'kl_loss': 1.969002366065979, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.148, 'grad_norm': 59.18059158325195, 'learning_rate': 4.996156397225643e-05, 'ce_loss': 0.11875638365745544, 'kl_loss': 1.853144884109497, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.0385, 'grad_norm': 173.10865783691406, 'learning_rate': 4.996111845642257e-05, 'ce_loss': 0.11051011085510254, 'kl_loss': 1.779536247253418, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.7722, 'grad_norm': 13.511362075805664, 'learning_rate': 4.996067037544542e-05, 'ce_loss': 0.08873534947633743, 'kl_loss': 2.427827835083008, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.8021, 'grad_norm': 16.368247985839844, 'learning_rate': 4.9960219729371006e-05, 'ce_loss': 0.12240687012672424, 'kl_loss': 2.190659761428833, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.505, 'grad_norm': 17.815587997436523, 'learning_rate': 4.995976651824565e-05, 'ce_loss': 0.09884245693683624, 'kl_loss': 2.390594720840454, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.5144, 'grad_norm': 10.079652786254883, 'learning_rate': 4.995931074211594e-05, 'ce_loss': 0.14695069193840027, 'kl_loss': 3.2774722576141357, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.648, 'grad_norm': 317.6861572265625, 'learning_rate': 4.99588524010287e-05, 'ce_loss': 0.1493344008922577, 'kl_loss': 2.400096893310547, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.8984, 'grad_norm': 17.654245376586914, 'learning_rate': 4.9958391495031026e-05, 'ce_loss': 0.2092730551958084, 'kl_loss': 3.3904969692230225, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.836, 'grad_norm': 10.655485153198242, 'learning_rate': 4.995792802417029e-05, 'ce_loss': 0.14275190234184265, 'kl_loss': 1.7631441354751587, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.4025, 'grad_norm': 31.038612365722656, 'learning_rate': 4.995746198849413e-05, 'ce_loss': 0.13994893431663513, 'kl_loss': 2.3281354904174805, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.9604, 'grad_norm': 25.83039665222168, 'learning_rate': 4.995699338805042e-05, 'ce_loss': 0.21053750813007355, 'kl_loss': 2.8544816970825195, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.0832, 'grad_norm': 9.721510887145996, 'learning_rate': 4.9956522222887323e-05, 'ce_loss': 0.11199074983596802, 'kl_loss': 1.205989956855774, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.1974, 'grad_norm': 61.5836067199707, 'learning_rate': 4.9956048493053276e-05, 'ce_loss': 0.09415267407894135, 'kl_loss': 2.1153016090393066, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.6457, 'grad_norm': 14.376118659973145, 'learning_rate': 4.9955572198596934e-05, 'ce_loss': 0.20723383128643036, 'kl_loss': 1.5144248008728027, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.6031, 'grad_norm': 434.99139404296875, 'learning_rate': 4.995509333956726e-05, 'ce_loss': 0.08314402401447296, 'kl_loss': 2.0159642696380615, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 6.9533, 'grad_norm': 8.444937705993652, 'learning_rate': 4.995461191601347e-05, 'ce_loss': 0.1189417839050293, 'kl_loss': 3.285848379135132, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.2476, 'grad_norm': 25.353593826293945, 'learning_rate': 4.9954127927985015e-05, 'ce_loss': 0.05651094764471054, 'kl_loss': 1.558600664138794, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 6.9532, 'grad_norm': 8.250927925109863, 'learning_rate': 4.995364137553166e-05, 'ce_loss': 0.10971470177173615, 'kl_loss': 1.7112326622009277, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 13.627, 'grad_norm': 33.530357360839844, 'learning_rate': 4.995315225870338e-05, 'ce_loss': 0.1839146465063095, 'kl_loss': 4.207807540893555, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.0424, 'grad_norm': 10.771039009094238, 'learning_rate': 4.9952660577550456e-05, 'ce_loss': 0.07728153467178345, 'kl_loss': 1.0829414129257202, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.093, 'grad_norm': 25.782184600830078, 'learning_rate': 4.995216633212342e-05, 'ce_loss': 0.1886376291513443, 'kl_loss': 2.8191142082214355, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.2794, 'grad_norm': 13.349501609802246, 'learning_rate': 4.995166952247304e-05, 'ce_loss': 0.061080846935510635, 'kl_loss': 1.7317593097686768, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.8846, 'grad_norm': 19.028987884521484, 'learning_rate': 4.9951170148650394e-05, 'ce_loss': 0.06654755771160126, 'kl_loss': 1.7032252550125122, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.6211, 'grad_norm': 16.029478073120117, 'learning_rate': 4.995066821070679e-05, 'ce_loss': 0.10855857282876968, 'kl_loss': 1.5020159482955933, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.2795, 'grad_norm': 9.060880661010742, 'learning_rate': 4.995016370869381e-05, 'ce_loss': 0.11023741215467453, 'kl_loss': 2.014162540435791, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.5676, 'grad_norm': 12.742030143737793, 'learning_rate': 4.994965664266331e-05, 'ce_loss': 0.08842570334672928, 'kl_loss': 1.9979139566421509, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.3558, 'grad_norm': 17.20099449157715, 'learning_rate': 4.9949147012667386e-05, 'ce_loss': 0.10401726514101028, 'kl_loss': 1.3274286985397339, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.6334, 'grad_norm': 12.538936614990234, 'learning_rate': 4.994863481875841e-05, 'ce_loss': 0.11555571109056473, 'kl_loss': 1.740166425704956, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.6823, 'grad_norm': 17.77277946472168, 'learning_rate': 4.994812006098902e-05, 'ce_loss': 0.1251961588859558, 'kl_loss': 2.64931321144104, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.1194, 'grad_norm': 22.156145095825195, 'learning_rate': 4.994760273941213e-05, 'ce_loss': 0.07879950851202011, 'kl_loss': 1.5319631099700928, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 6.5986, 'grad_norm': 10.892363548278809, 'learning_rate': 4.9947082854080884e-05, 'ce_loss': 0.09036209434270859, 'kl_loss': 1.3472797870635986, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 11.9088, 'grad_norm': 21.098875045776367, 'learning_rate': 4.994656040504872e-05, 'ce_loss': 0.11809641122817993, 'kl_loss': 3.1062352657318115, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.8227, 'grad_norm': 16.196027755737305, 'learning_rate': 4.994603539236932e-05, 'ce_loss': 0.10385344922542572, 'kl_loss': 1.8053925037384033, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.0617, 'grad_norm': 10.935362815856934, 'learning_rate': 4.994550781609664e-05, 'ce_loss': 0.11447156220674515, 'kl_loss': 2.0242185592651367, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.0497, 'grad_norm': 11.523028373718262, 'learning_rate': 4.9944977676284896e-05, 'ce_loss': 0.08128255605697632, 'kl_loss': 2.106980562210083, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.1103, 'grad_norm': 10.8890962600708, 'learning_rate': 4.994444497298857e-05, 'ce_loss': 0.1433931291103363, 'kl_loss': 2.5498287677764893, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.5951, 'grad_norm': 13.454390525817871, 'learning_rate': 4.9943909706262407e-05, 'ce_loss': 0.11986371874809265, 'kl_loss': 1.6219722032546997, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.7608, 'grad_norm': 14.439033508300781, 'learning_rate': 4.99433718761614e-05, 'ce_loss': 0.0739046037197113, 'kl_loss': 1.1779496669769287, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.2261, 'grad_norm': 22.49000358581543, 'learning_rate': 4.994283148274085e-05, 'ce_loss': 0.15651993453502655, 'kl_loss': 2.5922043323516846, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.6088, 'grad_norm': 37.09147262573242, 'learning_rate': 4.9942288526056254e-05, 'ce_loss': 0.06843656301498413, 'kl_loss': 1.2559207677841187, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.316, 'grad_norm': 10.343727111816406, 'learning_rate': 4.994174300616343e-05, 'ce_loss': 0.08812804520130157, 'kl_loss': 1.9065141677856445, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.6415, 'grad_norm': 8.77099609375, 'learning_rate': 4.994119492311845e-05, 'ce_loss': 0.11617336422204971, 'kl_loss': 2.149437427520752, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.3095, 'grad_norm': 9.479765892028809, 'learning_rate': 4.9940644276977613e-05, 'ce_loss': 0.10958443582057953, 'kl_loss': 1.7887790203094482, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.8262, 'grad_norm': 10.875969886779785, 'learning_rate': 4.9940091067797515e-05, 'ce_loss': 0.07466398924589157, 'kl_loss': 1.2424979209899902, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.8974, 'grad_norm': 8.86909008026123, 'learning_rate': 4.993953529563502e-05, 'ce_loss': 0.1494753658771515, 'kl_loss': 1.6877926588058472, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.2118, 'grad_norm': 12.844329833984375, 'learning_rate': 4.993897696054722e-05, 'ce_loss': 0.1528967320919037, 'kl_loss': 2.130678653717041, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.1199, 'grad_norm': 11.636768341064453, 'learning_rate': 4.9938416062591506e-05, 'ce_loss': 0.05008747801184654, 'kl_loss': 1.132665991783142, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.3695, 'grad_norm': 11.678489685058594, 'learning_rate': 4.993785260182552e-05, 'ce_loss': 0.05314869061112404, 'kl_loss': 1.6797516345977783, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.4054, 'grad_norm': 74.57967376708984, 'learning_rate': 4.993728657830716e-05, 'ce_loss': 0.09828297048807144, 'kl_loss': 2.350588321685791, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.0063, 'grad_norm': 10.273626327514648, 'learning_rate': 4.9936717992094596e-05, 'ce_loss': 0.07418978959321976, 'kl_loss': 1.4464905261993408, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.5574, 'grad_norm': 9.614152908325195, 'learning_rate': 4.9936146843246266e-05, 'ce_loss': 0.08924093842506409, 'kl_loss': 2.7114830017089844, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.1319, 'grad_norm': 509.3315734863281, 'learning_rate': 4.9935573131820854e-05, 'ce_loss': 0.15299494564533234, 'kl_loss': 2.1599953174591064, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.5712, 'grad_norm': 9.650296211242676, 'learning_rate': 4.9934996857877325e-05, 'ce_loss': 0.06433464586734772, 'kl_loss': 1.5576765537261963, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.8182, 'grad_norm': 21.81420135498047, 'learning_rate': 4.993441802147489e-05, 'ce_loss': 0.0924767255783081, 'kl_loss': 1.410630702972412, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.166, 'grad_norm': 38.69910430908203, 'learning_rate': 4.993383662267305e-05, 'ce_loss': 0.14523789286613464, 'kl_loss': 1.7167435884475708, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.6237, 'grad_norm': 16.242151260375977, 'learning_rate': 4.993325266153154e-05, 'ce_loss': 0.0811537653207779, 'kl_loss': 1.7264289855957031, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 6.9496, 'grad_norm': 7.799665927886963, 'learning_rate': 4.993266613811037e-05, 'ce_loss': 0.07505549490451813, 'kl_loss': 1.6805697679519653, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.0164, 'grad_norm': 10.329216957092285, 'learning_rate': 4.993207705246983e-05, 'ce_loss': 0.07645180076360703, 'kl_loss': 1.6698768138885498, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.9408, 'grad_norm': 16.147512435913086, 'learning_rate': 4.9931485404670445e-05, 'ce_loss': 0.09800133109092712, 'kl_loss': 1.9728763103485107, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.1476, 'grad_norm': 9.6718111038208, 'learning_rate': 4.993089119477301e-05, 'ce_loss': 0.07030316442251205, 'kl_loss': 1.2199230194091797, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.1864, 'grad_norm': 8.135696411132812, 'learning_rate': 4.99302944228386e-05, 'ce_loss': 0.16458602249622345, 'kl_loss': 2.746860980987549, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.7285, 'grad_norm': 10.855794906616211, 'learning_rate': 4.992969508892854e-05, 'ce_loss': 0.10930801928043365, 'kl_loss': 1.8063642978668213, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.6989, 'grad_norm': 13.789274215698242, 'learning_rate': 4.992909319310443e-05, 'ce_loss': 0.04846656695008278, 'kl_loss': 1.1629337072372437, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.1288, 'grad_norm': 9.766806602478027, 'learning_rate': 4.9928488735428105e-05, 'ce_loss': 0.0782366618514061, 'kl_loss': 2.7603116035461426, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.4246, 'grad_norm': 9.524388313293457, 'learning_rate': 4.992788171596169e-05, 'ce_loss': 0.08558546751737595, 'kl_loss': 3.175551414489746, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.8706, 'grad_norm': 11.443431854248047, 'learning_rate': 4.9927272134767566e-05, 'ce_loss': 0.10956630855798721, 'kl_loss': 2.4118316173553467, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 10.5703, 'grad_norm': 13.512977600097656, 'learning_rate': 4.9926659991908384e-05, 'ce_loss': 0.23212483525276184, 'kl_loss': 3.867410659790039, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.1521, 'grad_norm': 23.021005630493164, 'learning_rate': 4.992604528744705e-05, 'ce_loss': 0.12112414836883545, 'kl_loss': 2.5190343856811523, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.6021, 'grad_norm': 10.593605995178223, 'learning_rate': 4.992542802144673e-05, 'ce_loss': 0.1486256867647171, 'kl_loss': 1.6213442087173462, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.8226, 'grad_norm': 13.630393981933594, 'learning_rate': 4.992480819397085e-05, 'ce_loss': 0.08384042233228683, 'kl_loss': 1.7101964950561523, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 9.6179, 'grad_norm': 14.503278732299805, 'learning_rate': 4.992418580508312e-05, 'ce_loss': 0.2442280352115631, 'kl_loss': 2.6004152297973633, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.9367, 'grad_norm': 15.2259521484375, 'learning_rate': 4.99235608548475e-05, 'ce_loss': 0.0674082413315773, 'kl_loss': 1.6729505062103271, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.7328, 'grad_norm': 10.44405460357666, 'learning_rate': 4.99229333433282e-05, 'ce_loss': 0.15055634081363678, 'kl_loss': 2.4672489166259766, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.1491, 'grad_norm': 8.777716636657715, 'learning_rate': 4.992230327058972e-05, 'ce_loss': 0.05837045609951019, 'kl_loss': 1.320554494857788, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 8.1058, 'grad_norm': 10.231005668640137, 'learning_rate': 4.99216706366968e-05, 'ce_loss': 0.10015804320573807, 'kl_loss': 1.7174981832504272, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 6.9578, 'grad_norm': 10.783552169799805, 'learning_rate': 4.992103544171447e-05, 'ce_loss': 0.06563707441091537, 'kl_loss': 2.040433645248413, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.5723, 'grad_norm': 8.133687973022461, 'learning_rate': 4.992039768570799e-05, 'ce_loss': 0.088117316365242, 'kl_loss': 2.2996747493743896, 'skipped_batches': 0, 'epoch': 0.04}
{'loss': 7.6401, 'grad_norm': 10.639301300048828, 'learning_rate': 4.991975736874289e-05, 'ce_loss': 0.0772467702627182, 'kl_loss': 1.795544147491455, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 6.8064, 'grad_norm': 6.76799201965332, 'learning_rate': 4.9919114490885e-05, 'ce_loss': 0.08439632505178452, 'kl_loss': 1.4277113676071167, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 7.2549, 'grad_norm': 7.934889316558838, 'learning_rate': 4.9918469052200365e-05, 'ce_loss': 0.06507837772369385, 'kl_loss': 1.1415319442749023, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 8.8181, 'grad_norm': 9.443617820739746, 'learning_rate': 4.991782105275533e-05, 'ce_loss': 0.08925775438547134, 'kl_loss': 1.491184115409851, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 8.4928, 'grad_norm': 12.26450252532959, 'learning_rate': 4.991717049261647e-05, 'ce_loss': 0.10899493098258972, 'kl_loss': 1.7209385633468628, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 7.1415, 'grad_norm': 7.884891033172607, 'learning_rate': 4.9916517371850644e-05, 'ce_loss': 0.060058608651161194, 'kl_loss': 1.2670611143112183, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 7.5524, 'grad_norm': 7.520330429077148, 'learning_rate': 4.9915861690524976e-05, 'ce_loss': 0.09695928543806076, 'kl_loss': 1.8572874069213867, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 7.6404, 'grad_norm': 8.595596313476562, 'learning_rate': 4.9915203448706855e-05, 'ce_loss': 0.08666881918907166, 'kl_loss': 1.803000569343567, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 7.4722, 'grad_norm': 7.920323371887207, 'learning_rate': 4.991454264646391e-05, 'ce_loss': 0.068122997879982, 'kl_loss': 1.1752376556396484, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 9.2162, 'grad_norm': 13.074365615844727, 'learning_rate': 4.991387928386405e-05, 'ce_loss': 0.1024441197514534, 'kl_loss': 1.581105351448059, 'skipped_batches': 0, 'epoch': 0.05}
{'loss': 9.3368, 'grad_norm': 20.53131103515625, 'learning_rate': 4.991321336097546e-05, 'ce_loss': 0.07574199140071869, 'kl_loss': 1.7765365839004517, 'skipped_batches': 0, 'epoch': 0.05}
